"","Date","JDAY","Temperature","Specific Conductivity","TDS"
"323",2018-11-19,323,NA,146.92034375,88.15220625
"324",2018-11-20,324,NA,146.568239583333,87.94094375
"325",2018-11-21,325,NA,146.49515625,87.89709375
"326",2018-11-22,326,NA,146.767979166667,88.0607875
"327",2018-11-23,327,NA,146.833260416667,88.09995625
"328",2018-11-24,328,NA,146.989270833333,88.1935625
"329",2018-11-25,329,NA,147.003822916667,88.20229375
"330",2018-11-26,330,NA,147.174354166667,88.3046125
"331",2018-11-27,331,NA,147.2941875,88.3765125
"332",2018-11-28,332,6.02527083333333,147.340135416667,88.40408125
"333",2018-11-29,333,5.87710416666667,147.234447916667,88.34066875
"334",2018-11-30,334,5.82197916666667,147.2896875,88.3738125
"335",2018-12-01,335,5.77336458333333,147.386989583333,88.43219375
"336",2018-12-02,336,5.70704166666667,147.453208333333,88.471925
"337",2018-12-03,337,5.78633333333333,147.630822916667,88.57849375
"338",2018-12-04,338,5.70044791666667,147.637114583333,88.58226875
"339",2018-12-05,339,5.54042708333333,147.564729166667,88.5388375
"340",2018-12-06,340,5.34889583333333,147.699354166667,88.6196125
"341",2018-12-07,341,5.11088541666667,147.857145833333,88.7142875
"342",2018-12-08,342,4.83392708333333,148.02971875,88.81783125
"343",2018-12-09,343,4.47757291666667,148.6125,89.1675
"344",2018-12-10,344,4.40036458333333,148.42665625,89.05599375
"345",2018-12-11,345,4.35719791666667,148.574645833333,89.1447875
"346",2018-12-12,346,4.1946875,148.99396875,89.39638125
"347",2018-12-13,347,4.07667708333333,148.946239583333,89.36774375
"348",2018-12-14,348,4.10707291666667,149.0995,89.4597
"349",2018-12-15,349,4.15334375,149.317479166667,89.5904875
"350",2018-12-16,350,4.08583333333333,149.6489375,89.7893625
"351",2018-12-17,351,4.02619791666667,150.511072916667,90.30664375
"352",2018-12-18,352,3.7515,150.889520833333,90.5337125
"353",2018-12-19,353,3.32672916666667,151.0384375,90.6230625
"354",2018-12-20,354,3.27803125,151.06896875,90.64138125
"355",2018-12-21,355,3.66802083333333,150.887677083333,90.53260625
"356",2018-12-22,356,3.94440625,150.839635416667,90.50378125
"357",2018-12-23,357,3.77323958333333,150.714229166667,90.4285375
"358",2018-12-24,358,3.47188541666667,151.211947916667,90.72716875
"359",2018-12-25,359,3.498125,151.044604166667,90.6267625
"360",2018-12-26,360,3.08134375,151.565739583333,90.93944375
"361",2018-12-27,361,3.13932291666667,151.466989583333,90.88019375
"362",2018-12-28,362,3.21922916666667,151.25496875,90.75298125
"363",2018-12-29,363,3.31678125,151.395666666667,90.8374
"364",2018-12-30,364,3.24096875,151.333958333333,90.800375
"365",2018-12-31,365,3.13297916666667,151.923416666667,91.15405
