,Date,Day,Specific Conductivity,Temperature,TDS
939,7/28/2011,939,108.6956458,16.27610417,65.2173875
940,7/29/2011,940,110.3244167,16.67117708,66.19465
941,7/30/2011,941,110.5441563,16.25852083,66.32649375
942,7/31/2011,942,107.8029896,16.46203125,64.68179375
943,8/1/2011,943,108.6591146,16.60761458,65.19546875
944,8/2/2011,944,108.6158854,16.41888542,65.16953125
945,8/3/2011,945,106.20425,16.00077083,63.72255
946,8/4/2011,946,105.9495938,15.92429167,63.56975625
947,8/5/2011,947,106.3653333,16.29426042,63.8192
948,8/6/2011,948,107.7958021,16.69769792,64.67748125
949,8/7/2011,949,107.0876146,16.147375,64.25256875
950,8/8/2011,950,103.7532083,16.09864583,62.251925
951,8/9/2011,951,104.2451667,15.94658333,62.5471
952,8/10/2011,952,103.2077292,16.05357292,61.9246375
953,8/11/2011,953,106.1096146,16.73805208,63.66576875
954,8/12/2011,954,107.02125,16.080875,64.21275
955,8/13/2011,955,104.6657604,16.18727083,62.79945625
956,8/14/2011,956,104.9412708,16.16471875,62.9647625
957,8/15/2011,957,100.7188542,15.06182292,60.4313125
958,8/16/2011,958,100.1693542,15.78248958,60.1016125
959,8/17/2011,959,103.54675,16.01352083,62.12805
960,8/18/2011,960,104.4362292,16.33669792,62.6617375
961,8/19/2011,961,104.2259167,16.07697917,62.53555
962,8/20/2011,962,101.92025,16.00123958,61.15215
963,8/21/2011,963,101.9960625,16.42783333,61.1976375
964,8/22/2011,964,102.1307188,15.97147917,61.27843125
965,8/23/2011,965,100.0844271,15.711375,60.05065625
966,8/24/2011,966,102.4668646,16.74403125,61.48011875
967,8/25/2011,967,105.4069063,16.93548958,63.24414375
968,8/26/2011,968,103.3859063,16.06286458,62.03154375
969,8/27/2011,969,98.27776042,15.52434375,58.96665625
970,8/28/2011,970,101.4756354,15.90364583,60.88538125
971,8/29/2011,971,NA,NA,NA
972,8/30/2011,972,108.1545417,17.94073958,64.892725
973,8/31/2011,973,105.9654896,17.37958333,63.57929375
974,9/1/2011,974,104.5765625,16.55197917,62.7459375
975,9/2/2011,975,105.8882917,17.11866667,63.532975
976,9/3/2011,976,111.1464896,NA,66.68789375
977,9/4/2011,977,110.3784063,NA,66.22704375
978,9/5/2011,978,110.931,NA,66.5586
979,9/6/2011,979,104.7887396,NA,62.87324375
980,9/7/2011,980,102.863625,NA,61.718175
981,9/8/2011,981,102.8427292,16.45102083,61.7056375
982,9/9/2011,982,104.2424896,16.57636458,62.54549375
983,9/10/2011,983,104.953,16.62454167,62.9718
984,9/11/2011,984,105.1022604,16.78716667,63.06135625
985,9/12/2011,985,107.28925,17.34307292,64.37355
986,9/13/2011,986,106.8949167,17.36875,64.13695
987,9/14/2011,987,106.8124167,17.21080208,64.08745
988,9/15/2011,988,105.7516354,17.4674375,63.45098125
989,9/16/2011,989,106.9632188,17.36935417,64.17793125
990,9/17/2011,990,106.8143542,17.02686458,64.0886125
991,9/18/2011,991,105.9927083,16.5085625,63.595625
992,9/19/2011,992,107.7021979,17.26352083,64.62131875
993,9/20/2011,993,112.5840521,NA,67.55043125
994,9/21/2011,994,111.1328333,17.60798958,66.6797
995,9/22/2011,995,109.2012292,17.07415625,65.5207375
996,9/23/2011,996,107.2028854,16.84382292,64.32173125
997,9/24/2011,997,108.3746354,17.26835417,65.02478125
998,9/25/2011,998,108.3138958,17.012,64.9883375
999,9/26/2011,999,108.9284583,17.19027083,65.357075
1000,9/27/2011,1000,108.0335521,16.81969792,64.82013125
1001,9/28/2011,1001,108.4631875,16.89176042,65.0779125
1002,9/29/2011,1002,110.8829792,17.66425,66.5297875
1003,9/30/2011,1003,113.0703438,NA,67.84220625
1004,10/1/2011,1004,109.4896875,16.63913542,65.6938125
1005,10/2/2011,1005,110.2883229,16.65348958,66.17299375
1006,10/3/2011,1006,112.0636979,17.49453125,67.23821875
1007,10/4/2011,1007,110.9128542,16.39260417,66.5477125
1008,10/5/2011,1008,113.3100938,17.4374375,67.98605625
1009,10/6/2011,1009,115.2367813,17.66673958,69.14206875
1010,10/7/2011,1010,115.2201771,17.21892708,69.13210625
1011,10/8/2011,1011,115.4203021,17.22677083,69.25218125
1012,10/9/2011,1012,115.2197604,17.21807292,69.13185625
1013,10/10/2011,1013,114.9385417,17.08367708,68.963125
1014,10/11/2011,1014,113.5519063,16.46780208,68.13114375
1015,10/12/2011,1015,112.3892083,15.97604167,67.433525
1016,10/13/2011,1016,112.0332917,15.63045833,67.219975
1017,10/14/2011,1017,113.3116771,16.11004167,67.98700625
1018,10/15/2011,1018,115.9035208,16.80682292,69.5421125
1019,10/16/2011,1019,115.9014271,16.25683333,69.54085625
1020,10/17/2011,1020,115.9148438,16.02759375,69.54890625
1021,10/18/2011,1021,115.7534167,15.7929375,69.45205
1022,10/19/2011,1022,115.6729688,15.01240625,69.40378125
1023,10/20/2011,1023,114.8904063,14.59828125,68.93424375
1024,10/21/2011,1024,114.6173021,15.14686458,68.77038125
1025,10/22/2011,1025,114.77325,14.94915625,68.86395
1026,10/23/2011,1026,114.8842813,14.71263542,68.93056875
1027,10/24/2011,1027,114.9684896,14.5249375,68.98109375
1028,10/25/2011,1028,115.0785521,14.39203125,69.04713125
1029,10/26/2011,1029,115.1505833,14.04448958,69.09035
1030,10/27/2011,1030,115.2684271,13.6866875,69.16105625
1031,10/28/2011,1031,115.5128958,13.1836875,69.3077375
1032,10/29/2011,1032,115.7285417,12.66801042,69.437125
1033,10/30/2011,1033,116.2426458,NA,69.7455875
1034,10/31/2011,1034,116.7506354,NA,70.05038125
1035,11/1/2011,1035,116.7971563,11.33990625,70.07829375
1036,11/2/2011,1036,116.8525417,11.21555208,70.111525
1037,11/3/2011,1037,115.4635,11.30271875,69.2781
1038,11/4/2011,1038,114.2248333,11.2071875,68.5349
1039,11/5/2011,1039,114.0216146,10.91827083,68.41296875
1040,11/6/2011,1040,114.29778,10.78406,68.578668
1041,11/7/2011,1041,114.485875,10.73992708,68.691525
1042,11/8/2011,1042,114.6388125,10.75322917,68.7832875
1043,11/9/2011,1043,114.6240625,11.00372917,68.7744375
1044,11/10/2011,1044,114.6871458,10.89719792,68.8122875
1045,11/11/2011,1045,114.6967396,10.9475625,68.81804375
1046,11/12/2011,1046,114.8318125,10.526,68.8990875
1047,11/13/2011,1047,114.96975,10.38540625,68.98185
1048,11/14/2011,1048,115.1645833,10.43245833,69.09875
1049,11/15/2011,1049,115.0658438,10.56213542,69.03950625
1050,11/16/2011,1050,115.2057292,10.58315625,69.1234375
1051,11/17/2011,1051,115.3658229,10.54064583,69.21949375
1052,11/18/2011,1052,115.2741667,10.18236458,69.1645
1053,11/19/2011,1053,115.5022917,9.718875,69.301375
1054,11/20/2011,1054,115.6712813,9.687427083,69.40276875
1055,11/21/2011,1055,115.6460729,9.743604167,69.38764375
1056,11/22/2011,1056,115.7324271,9.668270833,69.43945625
1057,11/23/2011,1057,115.7918646,9.461697917,69.47511875
1058,11/24/2011,1058,115.8933438,9.3425625,69.53600625
1059,11/25/2011,1059,115.7415104,9.327708333,69.44490625
1060,11/26/2011,1060,115.9623229,9.303604167,69.57739375
1061,11/27/2011,1061,116.1624063,9.255510417,69.69744375
1062,11/28/2011,1062,116.2931771,9.305666667,69.77590625
1063,11/29/2011,1063,116.38175,9.379229167,69.82905
1064,11/30/2011,1064,116.4475938,9.531791667,69.86855625
1065,12/1/2011,1065,120.1948438,9.411947917,72.11690625
1066,12/2/2011,1066,123.5273229,9.274197917,74.11639375
1067,12/3/2011,1067,123.4606563,9.116739583,74.07639375
1068,12/4/2011,1068,123.6519792,9.021427083,74.1911875
1069,12/5/2011,1069,124.3848438,8.994208333,74.63090625
1070,12/6/2011,1070,118.8462813,9.088760417,71.30776875
1071,12/7/2011,1071,114.7774583,9.046479167,68.866475
1072,12/8/2011,1072,114.3409792,8.778052083,68.6045875
1073,12/9/2011,1073,114.8512083,8.562,68.910725
1074,12/10/2011,1074,115.0454896,8.466708333,69.02729375
1075,12/11/2011,1075,114.9436771,8.216885417,68.96620625
1076,12/12/2011,1076,115.1211458,7.92265625,69.0726875
1077,12/13/2011,1077,115.1667917,7.776947917,69.100075
1078,12/14/2011,1078,114.9790313,7.696875,68.98741875
1079,12/15/2011,1079,115.0093333,7.638385417,69.0056
1080,12/16/2011,1080,115.2951354,7.593052083,69.17708125
1081,12/17/2011,1081,115.5317188,7.353770833,69.31903125
1082,12/18/2011,1082,115.5879792,7.11490625,69.3527875
1083,12/19/2011,1083,115.8142188,6.815145833,69.48853125
1084,12/20/2011,1084,116.0900625,6.631,69.6540375
1085,12/21/2011,1085,116.1758542,6.587708333,69.7055125
1086,12/22/2011,1086,116.1808438,6.69515625,69.70850625
1087,12/23/2011,1087,116.3956979,6.633114583,69.83741875
1088,12/24/2011,1088,116.4348229,6.466385417,69.86089375
1089,12/25/2011,1089,116.3562188,6.285489583,69.81373125
1090,12/26/2011,1090,116.5343229,6.14409375,69.92059375
1091,12/27/2011,1091,116.90225,5.997260417,70.14135
1092,12/28/2011,1092,117.0066146,6.000427083,70.20396875
1093,12/29/2011,1093,117.2020625,5.35534375,70.3212375
1094,12/30/2011,1094,117.4124583,5.182322917,70.447475
1095,12/31/2011,1095,117.5829063,5.14075,70.54974375
1096,1/1/2012,1096,117.5726771,5.264510417,70.54360625
1097,1/2/2012,1097,118.0837917,5.214541667,70.850275
1098,1/3/2012,1098,118.3043125,4.770552083,70.9825875
1099,1/4/2012,1099,118.9552083,4.209958333,71.373125
1100,1/5/2012,1100,118.9825729,3.92075,71.38954375
1101,1/6/2012,1101,113.7714896,3.834822917,68.26289375
1102,1/7/2012,1102,109.7968646,3.9276875,65.87811875
1103,1/8/2012,1103,109.8214479,3.930427083,65.89286875
1104,1/9/2012,1104,110.148125,3.618375,66.088875
1105,1/10/2012,1105,110.2132604,3.622229167,66.12795625
1106,1/11/2012,1106,110.4826771,3.673833333,66.28960625
1107,1/12/2012,1107,110.5813646,3.641541667,66.34881875
1108,1/13/2012,1108,110.9590521,3.55421875,66.57543125
1109,1/14/2012,1109,111.0771979,3.09334375,66.64631875
1110,1/15/2012,1110,111.1392188,2.572854167,66.68353125
1111,1/16/2012,1111,111.5913854,2.110322917,66.95483125
1112,1/17/2012,1112,111.742875,2.18984375,67.045725
1113,1/18/2012,1113,111.8394688,2.470177083,67.10368125
1114,1/19/2012,1114,111.6989688,2.221458333,67.01938125
1115,1/20/2012,1115,111.8329583,1.96290625,67.099775
1116,1/21/2012,1116,111.9654063,1.924083333,67.17924375
1117,1/22/2012,1117,112.0993646,2.175583333,67.25961875
1118,1/23/2012,1118,112.4067188,2.021197917,67.44403125
1119,1/24/2012,1119,112.3708646,2.114583333,67.42251875
1120,1/25/2012,1120,112.5315625,2.083427083,67.5189375
1121,1/26/2012,1121,112.6993021,2.114895833,67.61958125
1122,1/27/2012,1122,112.4221875,2.188947917,67.4533125
1123,1/28/2012,1123,112.6136667,2.2045,67.5682
1124,1/29/2012,1124,112.9405833,2.097510417,67.76435
1125,1/30/2012,1125,112.7885625,1.99871875,67.6731375
1126,1/31/2012,1126,112.9550938,2.018166667,67.77305625
1127,2/1/2012,1127,112.7919063,2.1189375,67.67514375
1128,2/2/2012,1128,112.9892708,2.157916667,67.7935625
1129,2/3/2012,1129,112.9743958,2.045989583,67.7846375
1130,2/4/2012,1130,113.0117708,2.02028125,67.8070625
1131,2/5/2012,1131,113.015875,2.0803125,67.809525
1132,2/6/2012,1132,113.2800938,1.92953125,67.96805625
1133,2/7/2012,1133,113.2917917,1.91096875,67.975075
1134,2/8/2012,1134,113.2568646,1.959604167,67.95411875
1135,2/9/2012,1135,113.1678125,1.8975,67.9006875
1136,2/10/2012,1136,113.3482604,1.898302083,68.00895625
1137,2/11/2012,1137,113.2717292,2.00415625,67.9630375
1138,2/12/2012,1138,113.340625,1.79859375,68.004375
1139,2/13/2012,1139,113.1566875,1.549989583,67.8940125
1140,2/14/2012,1140,112.3866979,1.859947917,67.43201875
1141,2/15/2012,1141,112.3686354,1.9628125,67.42118125
1142,2/16/2012,1142,112.396125,1.975239583,67.437675
1143,2/17/2012,1143,112.4169896,2.10553125,67.45019375
1144,2/18/2012,1144,112.4201354,2.18890625,67.45208125
1145,2/19/2012,1145,112.2400833,2.287583333,67.34405
1146,2/20/2012,1146,112.2265104,2.386125,67.33590625
1147,2/21/2012,1147,112.226125,2.338947917,67.335675
1148,2/22/2012,1148,112.1827604,2.505114583,67.30965625
1149,2/23/2012,1149,112.2405938,2.6446875,67.34435625
1150,2/24/2012,1150,112.2313958,2.720625,67.3388375
1151,2/25/2012,1151,112.0710938,2.67178125,67.24265625
1152,2/26/2012,1152,111.732875,2.547458333,67.039725
1153,2/27/2012,1153,111.8119688,2.62803125,67.08718125
1154,2/28/2012,1154,111.8012917,2.766770833,67.080775
1155,2/29/2012,1155,111.6995729,2.8526875,67.01974375
1156,3/1/2012,1156,111.6658021,2.711291667,66.99948125
1157,3/2/2012,1157,111.4969375,2.536510417,66.8981625
1158,3/3/2012,1158,111.6471458,2.50434375,66.9882875
1159,3/4/2012,1159,111.6356354,2.347708333,66.98138125
1160,3/5/2012,1160,111.649125,2.196614583,66.989475
1161,3/6/2012,1161,111.2177188,2.168583333,66.73063125
1162,3/7/2012,1162,111.3618125,2.463145833,66.8170875
1163,3/8/2012,1163,110.9447604,3.141260417,66.56685625
1164,3/9/2012,1164,109.7938542,3.364885417,65.8763125
1165,3/10/2012,1165,109.5828021,3.26825,65.74968125
1166,3/11/2012,1166,109.5272935,3.23601087,65.71637609
1167,3/12/2012,1167,108.9902708,3.521145833,65.3941625
1168,3/13/2012,1168,107.31775,4.01309375,64.39065
1169,3/14/2012,1169,107.1492083,4.223291667,64.289525
1170,3/15/2012,1170,107.8713958,4.17715625,64.7228375
1171,3/16/2012,1171,107.4319063,4.159583333,64.45914375
1172,3/17/2012,1172,107.4548021,4.362739583,64.47288125
1173,3/18/2012,1173,108.2149896,4.683520833,64.92899375
1174,3/19/2012,1174,107.3915313,5.079270833,64.43491875
1175,3/20/2012,1175,111.5783125,5.285197917,66.9469875
1176,3/21/2012,1176,113.3784479,NA,68.02706875
1177,3/22/2012,1177,111.1236354,NA,66.67418125
1178,3/23/2012,1178,112.0105208,7.180177083,67.2063125
1179,3/24/2012,1179,114.1941875,5.972385417,68.5165125
1180,3/25/2012,1180,113.3896771,NA,68.03380625
1181,3/26/2012,1181,114.4257813,5.905979167,68.65546875
1182,3/27/2012,1182,112.4703021,5.921479167,67.48218125
1183,3/28/2012,1183,112.9029583,6.036791667,67.741775
1184,3/29/2012,1184,112.2618854,6.217333333,67.35713125
1185,3/30/2012,1185,112.8515,6.2729375,67.7109
1186,3/31/2012,1186,110.2648438,6.302260417,66.15890625
1187,4/1/2012,1187,111.7953958,6.340770833,67.0772375
1188,4/2/2012,1188,111.7939063,6.534583333,67.07634375
1189,4/3/2012,1189,111.7561042,6.505333333,67.0536625
1190,4/4/2012,1190,112.4263854,6.80871875,67.45583125
1191,4/5/2012,1191,112.2690729,7.04640625,67.36144375
1192,4/6/2012,1192,112.7685208,7.004885417,67.6611125
1193,4/7/2012,1193,110.6685417,7.03746875,66.401125
1194,4/8/2012,1194,109.9056146,7.118197917,65.94336875
1195,4/9/2012,1195,112.9898958,7.335552083,67.7939375
1196,4/10/2012,1196,111.5613646,7.383989583,66.93681875
1197,4/11/2012,1197,108.7758125,7.48521875,65.2654875
1198,4/12/2012,1198,104.4780938,7.539010417,62.68685625
1199,4/13/2012,1199,100.2058646,7.824083333,60.12351875
1200,4/14/2012,1200,108.8111354,NA,65.28668125
1201,4/15/2012,1201,111.0237708,NA,66.6142625
1202,4/16/2012,1202,110.1514271,NA,66.09085625
1203,4/17/2012,1203,109.1225,NA,65.4735
1204,4/18/2012,1204,110.1791979,NA,66.10751875
1205,4/19/2012,1205,110.3097813,NA,66.18586875
1206,4/20/2012,1206,110.3130938,NA,66.18785625
1207,4/21/2012,1207,108.0202708,NA,64.8121625
1208,4/22/2012,1208,105.4302396,NA,63.25814375
1209,4/23/2012,1209,107.2635521,NA,64.35813125
1210,4/24/2012,1210,110.4242813,NA,66.25456875
1211,4/25/2012,1211,110.1048646,NA,66.06291875
1212,4/26/2012,1212,109.9549271,NA,65.97295625
1213,4/27/2012,1213,109.9056667,11.14619792,65.9434
1214,4/28/2012,1214,109.7850833,11.06676042,65.87105
1215,4/29/2012,1215,109.7162292,11.191,65.8297375
1216,4/30/2012,1216,109.7071042,11.05820833,65.8242625
1217,5/1/2012,1217,109.8826875,10.9995,65.9296125
1218,5/2/2012,1218,109.9627813,10.3779375,65.97766875
1219,5/3/2012,1219,109.8688438,10.39151042,65.92130625
1220,5/4/2012,1220,109.8661875,10.69990625,65.9197125
1221,5/5/2012,1221,109.8506146,10.67284375,65.91036875
1222,5/6/2012,1222,109.7756875,10.63058333,65.8654125
1223,5/7/2012,1223,109.6893854,10.76154167,65.81363125
1224,5/8/2012,1224,109.7551458,11.4339375,65.8530875
1225,5/9/2012,1225,109.2355625,12.1150625,65.5413375
1226,5/10/2012,1226,109.0235729,12.06277083,65.41414375
1227,5/11/2012,1227,108.5788021,NA,65.14728125
1228,5/12/2012,1228,108.6451354,12.92035417,65.18708125
1229,5/13/2012,1229,108.8514063,12.40596875,65.31084375
1230,5/14/2012,1230,108.9653438,11.81890625,65.37920625
1231,5/15/2012,1231,108.8052813,12.008875,65.28316875
1232,5/16/2012,1232,108.7165625,12.08401042,65.2299375
1233,5/17/2012,1233,108.5082292,12.47186458,65.1049375
1234,5/18/2012,1234,108.4641875,11.82835417,65.0785125
1235,5/19/2012,1235,108.5322083,12.33761458,65.119325
1236,5/20/2012,1236,108.4865521,12.20584375,65.09193125
1237,5/21/2012,1237,108.4909167,12.10245833,65.09455
1238,5/22/2012,1238,108.4396146,11.97180208,65.06376875
1239,5/23/2012,1239,108.2028958,12.802625,64.9217375
1240,5/24/2012,1240,108.4316458,12.59698958,65.0589875
1241,5/25/2012,1241,108.5707292,12.549875,65.1424375
1242,5/26/2012,1242,108.5215938,13.29114583,65.11295625
1243,5/27/2012,1243,108.6261146,12.32211458,65.17566875
1244,5/28/2012,1244,108.3238646,12.70738542,64.99431875
1245,5/29/2012,1245,108.1291667,12.75866667,64.8775
1246,5/30/2012,1246,107.8176771,13.39541667,64.69060625
1247,5/31/2012,1247,108.1704167,12.90504167,64.90225
1248,6/1/2012,1248,107.4909583,12.57625,64.494575
1249,6/2/2012,1249,106.9415,12.81819792,64.1649
1250,6/3/2012,1250,106.8001667,13.06797917,64.0801
1251,6/4/2012,1251,105.5677083,11.95452083,63.340625
1252,6/5/2012,1252,102.7111667,13.22528125,61.6267
1253,6/6/2012,1253,104.5499479,13.54991667,62.72996875
1254,6/7/2012,1254,105.4055417,13.09814583,63.243325
1255,6/8/2012,1255,105.5476875,13.42802083,63.3286125
1256,6/9/2012,1256,105.4624792,13.7666875,63.2774875
1257,6/10/2012,1257,104.9586354,13.24111458,62.97518125
1258,6/11/2012,1258,102.6579896,14.01339583,61.59479375
1259,6/12/2012,1259,104.4430729,14.44820833,62.66584375
1260,6/13/2012,1260,104.5599479,13.55528125,62.73596875
1261,6/14/2012,1261,101.7122708,13.32179167,61.0273625
1262,6/15/2012,1262,100.8833438,13.59391667,60.53000625
1263,6/16/2012,1263,101.5245625,13.67122917,60.9147375
1264,6/17/2012,1264,101.5339063,13.86409375,60.92034375
1265,6/18/2012,1265,102.3884583,13.8956875,61.433075
1266,6/19/2012,1266,103.2307708,14.65972917,61.9384625
1267,6/20/2012,1267,104.1454792,14.1500625,62.4872875
1268,6/21/2012,1268,101.5201354,14.38684375,60.91208125
1269,6/22/2012,1269,101.3288333,14.62120833,60.7973
1270,6/23/2012,1270,101.0216458,14.12419792,60.6129875
1271,6/24/2012,1271,100.8002604,14.40188542,60.48015625
1272,6/25/2012,1272,100.7222604,14.69315625,60.43335625
1273,6/26/2012,1273,100.4559583,14.67245833,60.273575
1274,6/27/2012,1274,100.8673333,15.2726875,60.5204
1275,6/28/2012,1275,100.5884583,14.59938542,60.353075
1276,6/29/2012,1276,98.686,14.75115625,59.2116
1277,6/30/2012,1277,99.51798958,15.30246875,59.71079375
1278,7/1/2012,1278,98.97822917,14.90604167,59.3869375
1279,7/2/2012,1279,98.03978125,14.53140625,58.82386875
1280,7/3/2012,1280,97.95478125,14.83394792,58.77286875
1281,7/4/2012,1281,97.23970833,14.92880208,58.343825
1282,7/5/2012,1282,96.04722917,14.41713542,57.6283375
1283,7/6/2012,1283,95.72125,14.97867708,57.43275
1284,7/7/2012,1284,95.49823958,15.08408333,57.29894375
1285,7/8/2012,1285,95.44909375,14.94190625,57.26945625
1286,7/9/2012,1286,94.4911875,14.9244375,56.6947125
1287,7/10/2012,1287,94.13932292,14.93515625,56.48359375
1288,7/11/2012,1288,93.63189583,14.85186458,56.1791375
1289,7/12/2012,1289,92.99565625,15.38439583,55.79739375
1290,7/13/2012,1290,93.04811458,15.43752083,55.82886875
1291,7/14/2012,1291,91.74763542,15.50226042,55.04858125
1292,7/15/2012,1292,91.09959375,15.49997917,54.65975625
1293,7/16/2012,1293,91.41275,15.5888125,54.84765
1294,7/17/2012,1294,90.71059375,16.12876042,54.42635625
1295,7/18/2012,1295,91.27021875,15.31588542,54.76213125
1296,7/19/2012,1296,89.64066667,15.23184375,53.7844
1297,7/20/2012,1297,89.17502083,15.15936458,53.5050125
1298,7/21/2012,1298,90.25051042,15.34678125,54.15030625
1299,7/22/2012,1299,91.07594792,16.00780208,54.64556875
1300,7/23/2012,1300,91.41272917,16.16078125,54.8476375
1301,7/24/2012,1301,91.001,16.09602083,54.6006
1302,7/25/2012,1302,87.26046875,15.58514583,52.35628125
1303,7/26/2012,1303,87.243125,16.02027083,52.345875
1304,7/27/2012,1304,86.34832292,15.37696875,51.80899375
1305,7/28/2012,1305,83.86920833,15.46886458,50.321525
1306,7/29/2012,1306,82.53576042,15.03475,49.52145625
1307,7/30/2012,1307,83.34677083,15.90759375,50.0080625
1308,7/31/2012,1308,87.04469792,15.34333333,52.22681875
1309,8/1/2012,1309,85.1685,15.75990625,51.1011
1310,8/2/2012,1310,85.36786458,15.92982292,51.22071875
1311,8/3/2012,1311,85.08091667,15.96065625,51.04855
1312,8/4/2012,1312,83.67244792,15.59292708,50.20346875
1313,8/5/2012,1313,83.84183333,16.7045,50.3051
1314,8/6/2012,1314,83.86411458,16.22472917,50.31846875
1315,8/7/2012,1315,80.84679167,15.85740625,48.508075
1316,8/8/2012,1316,78.88120833,15.83309375,47.328725
1317,8/9/2012,1317,77.32059375,15.55564583,46.39235625
1318,8/10/2012,1318,74.75198958,15.85929167,44.85119375
1319,8/11/2012,1319,76.75340625,15.88296875,46.05204375
1320,8/12/2012,1320,73.46415625,16.16933333,44.07849375
1321,8/13/2012,1321,75.78885417,16.29669792,45.4733125
1322,8/14/2012,1322,74.70016667,16.37135417,44.8201
1323,8/15/2012,1323,70.83051042,16.31247917,42.49830625
1324,8/16/2012,1324,71.576,16.27410417,42.9456
1325,8/17/2012,1325,79.11308333,17.01023958,47.46785
1326,8/18/2012,1326,NA,16.23696875,NA
1327,8/19/2012,1327,82.61667708,15.82598958,49.57000625
1328,8/20/2012,1328,83.77283333,16.24780208,50.2637
1329,8/21/2012,1329,84.81472917,16.6000625,50.8888375
1330,8/22/2012,1330,84.46605208,16.39888542,50.67963125
1331,8/23/2012,1331,84.11241667,16.52296875,50.46745
1332,8/24/2012,1332,83.74195833,16.24120833,50.245175
1333,8/25/2012,1333,82.78233333,16.23116667,49.6694
1334,8/26/2012,1334,83.83104167,16.39482292,50.298625
1335,8/27/2012,1335,84.99460417,17.04775,50.9967625
1336,8/28/2012,1336,85.208875,16.23478125,51.125325
1337,8/29/2012,1337,81.41808333,15.63134375,48.85085
1338,8/30/2012,1338,85.32319792,17.27755208,51.19391875
1339,8/31/2012,1339,89.92408333,17.56120833,53.95445
1340,9/1/2012,1340,85.7955625,16.02884375,51.4773375
1341,9/2/2012,1341,84.90809375,16.65405208,50.94485625
1342,9/3/2012,1342,84.71217708,16.51519792,50.82730625
1343,9/4/2012,1343,84.97271875,16.47161458,50.98363125
1344,9/5/2012,1344,86.179,16.92221875,51.7074
1345,9/6/2012,1345,85.10263542,16.55276042,51.06158125
1346,9/7/2012,1346,85.09144792,16.61453125,51.05486875
1347,9/8/2012,1347,85.79144792,17.46519792,51.47486875
1348,9/9/2012,1348,87.10435417,16.2915625,52.2626125
1349,9/10/2012,1349,82.68392708,16.52767708,49.61035625
1350,9/11/2012,1350,83.49751042,17.06367708,50.09850625
1351,9/12/2012,1351,83.53379167,16.839625,50.120275
1352,9/13/2012,1352,84.92454167,17.29551042,50.954725
1353,9/14/2012,1353,84.66851042,16.97472917,50.80110625
1354,9/15/2012,1354,84.66909375,16.82027083,50.80145625
1355,9/16/2012,1355,84.38948958,16.82340625,50.63369375
1356,9/17/2012,1356,84.5955625,16.62242708,50.7573375
1357,9/18/2012,1357,85.23323958,16.8738125,51.13994375
1358,9/19/2012,1358,90.52519792,17.39726042,54.31511875
1359,9/20/2012,1359,84.05919792,15.97672917,50.43551875
1360,9/21/2012,1360,84.21582292,16.19754167,50.52949375
1361,9/22/2012,1361,84.60770833,16.34221875,50.764625
1362,9/23/2012,1362,87.00083333,16.74,52.2005
1363,9/24/2012,1363,87.34603125,16.33309375,52.40761875
1364,9/25/2012,1364,90.9565,NA,54.5739
1365,9/26/2012,1365,93.73486458,NA,56.24091875
1366,9/27/2012,1366,89.96851042,NA,53.98110625
1367,9/28/2012,1367,85.74226042,NA,51.44535625
1368,9/29/2012,1368,83.50366667,NA,50.1022
1369,9/30/2012,1369,85.51602083,NA,51.3096125
1370,10/1/2012,1370,92.662375,NA,55.597425
1371,10/2/2012,1371,92.88292708,16.35441667,55.72975625
1372,10/3/2012,1372,90.27304167,15.51769792,54.163825
1373,10/4/2012,1373,88.03154167,15.50608333,52.818925
1374,10/5/2012,1374,89.69304167,NA,53.815825
1375,10/6/2012,1375,91.00527083,NA,54.6031625
1376,10/7/2012,1376,91.6055,NA,54.9633
1377,10/8/2012,1377,90.35354167,NA,54.212125
1378,10/9/2012,1378,87.40286458,NA,52.44171875
1379,10/10/2012,1379,86.92446875,NA,52.15468125
1380,10/11/2012,1380,91.03055208,NA,54.61833125
1381,10/12/2012,1381,91.00204167,NA,54.601225
1382,10/13/2012,1382,90.98425,NA,54.59055
1383,10/14/2012,1383,91.11554167,NA,54.669325
1384,10/15/2012,1384,90.74430208,NA,54.44658125
1385,10/16/2012,1385,90.36388542,NA,54.21833125
1386,10/17/2012,1386,90.34464583,NA,54.2067875
1387,10/18/2012,1387,90.50102083,NA,54.3006125
1388,10/19/2012,1388,90.82754167,NA,54.496525
1389,10/20/2012,1389,90.80404167,NA,54.482425
1390,10/21/2012,1390,90.58129167,NA,54.348775
1391,10/22/2012,1391,90.48589583,14.64597917,54.2915375
1392,10/23/2012,1392,90.59558333,14.65464583,54.35735
1393,10/24/2012,1393,90.96073958,NA,54.57644375
1394,10/25/2012,1394,90.99105208,NA,54.59463125
1395,10/26/2012,1395,91.02311458,14.19753125,54.61386875
1396,10/27/2012,1396,90.96429167,14.000625,54.578575
1397,10/28/2012,1397,92.32033333,NA,55.3922
1398,10/29/2012,1398,97.79817708,NA,58.67890625
1399,10/30/2012,1399,94.33019792,12.75864583,56.59811875
1400,10/31/2012,1400,92.53238542,13.17959375,55.51943125
1401,11/1/2012,1401,92.08516667,13.14140625,55.2511
1402,11/2/2012,1402,91.95426042,13.00496875,55.17255625
1403,11/3/2012,1403,91.91882292,12.74076042,55.15129375
1404,11/4/2012,1404,92.24899,12.51072,55.349394
1405,11/5/2012,1405,92.19373958,12.23613542,55.31624375
