$Hourly dew point temp from met data (2017 surface data), 
JDAY,TDEW
 ,C
91.204167,-1.67
91.229861,-1.67
91.245833,-1.67
91.264583,-1.67
91.279167,-1.67
91.286111,-2.22
91.2875,-1.67
91.305556,-1.11
91.3125,-1.11
91.317361,-1.11
91.322222,-1.11
91.327778,-1.11
91.329167,-1.11
91.354861,-1.11
91.360417,-1.67
91.369444,-2.22
91.370833,-1.67
91.379861,-1.67
91.383333,-1.67
91.403472,-1.67
91.411111,-1.11
91.4125,-1.11
91.420139,-1.67
91.429861,-1.11
91.454167,-1.11
91.495833,-1.11
91.501389,-1.11
91.532639,-1.11
91.536111,-2.22
91.5375,-1.11
91.579167,-1.11
91.594444,-1.67
91.620833,-1.67
91.6625,-1.67
91.704167,-1.67
91.744444,-2.22
91.745833,-1.67
91.779167,-1.67
91.7875,-2.22
91.798611,-2.22
91.822222,-1.67
91.829167,-1.67
91.839583,-2.22
91.845139,-2.22
91.865278,-2.22
91.870833,-2.22
91.872222,-2.22
91.875694,-2.22
91.880556,-2.22
91.886111,-2.22
91.890972,-2.22
91.894444,-2.22
91.90625,-1.67
91.911111,-2.22
91.9125,-2.22
91.921528,-2.22
91.927083,-2.22
91.930556,-2.22
91.9375,-2.22
91.945833,-2.22
91.949306,-1.67
91.952083,-2.22
91.954167,-2.22
91.995833,-2.22
92.0375,-2.22
92.046528,-2.22
92.079167,-2.22
92.120833,-2.22
92.151389,-2.22
92.1625,-2.22
92.169444,-2.22
92.204167,-2.22
92.245833,-2.22
92.282639,-2.22
92.2875,-2.22
92.329167,-1.67
92.352778,-1.67
92.370833,-1.67
92.39375,-1.67
92.4125,-1.11
92.447222,-1.11
92.452778,-1.11
92.454167,-1.11
92.459028,-1.11
92.495833,-1.11
92.50625,-1.11
92.515972,-1.11
92.536111,-2.22
92.5375,-1.67
92.579167,-1.67
92.610417,-1.67
92.620833,-1.11
92.6625,-1.67
92.704167,-2.78
92.745833,-3.89
92.7875,-5.56
92.829167,-5.56
92.870833,-5
92.9125,-4.44
92.954167,-3.33
92.995833,-3.33
93.0375,-2.78
93.079167,-2.78
93.120833,-2.78
93.1625,-3.89
93.204167,-5
93.245833,-5.56
93.2875,-5.56
93.329167,-6.11
93.370833,-6.67
93.4125,-6.11
93.454167,-6.67
93.495833,-6.67
93.5375,-6.11
93.579167,-5.56
93.620833,-4.44
93.6625,-2.22
93.704167,-2.22
93.745833,-2.22
93.7875,-2.78
93.829167,-3.33
93.870833,-1.67
93.9125,-1.67
93.954167,-2.22
93.995833,-2.22
94.0375,-1.11
94.079167,-1.67
94.120833,-2.22
94.1625,-2.78
94.204167,0.56
94.245833,1.67
94.2875,1.67
94.329167,2.22
94.345139,2.78
94.354861,3.33
94.363889,3.33
94.370833,3.33
94.377083,3.33
94.4125,3.33
94.445139,2.22
94.454167,2.22
94.495833,1.67
94.519444,1.11
94.529861,1.67
94.5375,1.67
94.547917,1.67
94.559028,1.67
94.565972,1.67
94.577778,2.22
94.579167,1.67
94.602083,1.67
94.609722,1.67
94.619444,2.22
94.620833,1.67
94.626389,1.67
94.635417,1.67
94.651389,1.11
94.661111,1.11
94.6625,1.11
94.670833,1.11
94.704167,1.11
94.710417,1.11
94.720139,1.11
94.739583,1.11
94.745833,1.11
94.754167,1.11
94.7875,1.11
94.799306,1.11
94.806944,1.11
94.829167,1.11
94.863889,1.67
94.869444,2.22
94.870833,1.67
94.89375,1.67
94.905556,1.67
94.9125,1.67
94.922222,1.67
94.954167,1.67
94.9625,1.67
94.974306,1.67
94.979167,1.67
94.989583,1.67
94.995833,1.67
95.015278,1.67
95.029167,1.67
95.0375,1.67
95.051389,1.67
95.0625,1.67
95.070833,1.67
95.077778,2.22
95.079167,1.67
95.120833,1.11
95.1625,1.11
95.204167,0.56
95.245833,0.56
95.261806,0.56
95.268056,0.56
95.274306,0
95.280556,0.56
95.2875,0
95.297917,0
95.302778,0
95.309722,0
95.329167,0
95.335417,0
95.370833,0
95.389583,0
95.396528,0
95.4125,-0.56
95.454167,0
95.479167,-0.56
95.490972,-0.56
95.495833,0
95.5375,0
95.579167,0
95.588194,0.56
95.620833,1.67
95.635417,2.22
95.661111,2.22
95.6625,2.22
95.704167,1.67
95.745833,2.22
95.7875,2.22
95.829167,2.22
95.870833,2.22
95.9125,1.67
95.954167,2.22
95.995833,2.22
96.0375,1.67
96.042361,1.11
96.064583,1.11
96.079167,1.11
96.120833,0.56
96.1625,0
96.175694,0
96.202778,0
96.204167,0
96.245833,0
96.2875,0.56
96.329167,0
96.340278,0
96.370833,0
96.38125,0
96.4125,0
96.454167,0
96.474306,0
96.479167,0
96.493056,0
96.494444,0
96.495833,0
96.536111,0
96.5375,0
96.566667,0
96.573611,0
96.579167,0
96.586806,0
96.59375,0
96.600694,0
96.60625,0
96.611806,0.56
96.614583,0
96.619444,1.11
96.620833,0.56
96.63125,0.56
96.6625,0.56
96.704167,1.11
96.744444,1.11
96.745833,1.11
96.7875,1.11
96.829167,1.67
96.870833,1.67
96.9125,1.67
96.945139,1.67
96.954167,1.11
96.9625,1.11
96.968056,1.11
96.973611,1.67
96.988889,1.67
96.995833,1.67
97.001389,2.22
97.036111,2.22
97.0375,1.67
97.042361,1.67
97.050694,2.22
97.05625,2.22
97.061806,2.22
97.079167,2.22
97.097917,2.22
97.120833,2.78
97.138194,2.22
97.1625,3.33
97.178472,3.89
97.184028,3.89
97.195139,3.89
97.197917,4.44
97.204167,3.89
97.234722,5
97.245833,5
97.281944,5
97.286111,5
97.2875,5
97.302083,5
97.314583,5
97.321528,5
97.329167,4.44
97.346528,4.44
97.353472,5
97.363889,5
97.370833,5
97.4125,4.44
97.422222,4.44
97.449306,4.44
97.454167,3.89
97.459028,3.89
97.469444,3.33
97.490972,2.22
97.495833,2.78
97.5375,1.67
97.545139,1.67
97.553472,1.67
97.576389,1.11
97.579167,0.56
97.620833,0
97.6625,1.11
97.674306,1.11
97.683333,1.11
97.704167,1.11
97.722917,0.56
97.729861,1.11
97.745833,0.56
97.764583,0.56
97.7875,1.67
97.793056,1.67
97.827778,2.22
97.829167,2.22
97.844444,2.22
97.870833,2.22
97.879861,2.22
97.890972,1.67
97.9125,0
97.954167,-0.56
97.969444,0
97.989583,-0.56
97.995833,-1.11
98.036111,-1.11
98.0375,-1.11
98.049306,-1.11
98.077778,-2.22
98.079167,-1.67
98.103472,-2.22
98.120833,-2.22
98.1625,-2.78
98.204167,-3.33
98.245833,-3.33
98.2875,-3.89
98.329167,-4.44
98.370833,-5
98.4125,-5
98.454167,-5
98.495833,-5.56
98.5375,-5.56
98.579167,-6.11
98.620833,-5.56
98.6625,-6.11
98.704167,-5.56
98.745833,-5.56
98.7875,-5.56
98.829167,-6.11
98.870833,-6.11
98.9125,-5.56
98.954167,-5.56
98.995833,-6.11
99.0375,-5.56
99.079167,-5.56
99.120833,-5
99.1625,-4.44
99.204167,-5
99.245833,-5
99.2875,-5
99.329167,-5.56
99.370833,-5.56
99.4125,-6.11
99.454167,-6.11
99.495833,-6.11
99.5375,-6.11
99.579167,-6.67
99.620833,-8.33
99.6625,-8.33
99.704167,-7.78
99.745833,-7.22
99.7875,-7.22
99.829167,-8.33
99.870833,-9.44
99.9125,-9.44
99.954167,-11.11
99.995833,-10.56
100.0375,-6.11
100.079167,-5
100.120833,-3.89
100.1625,-3.33
100.204167,-5
100.245833,-5
100.2875,-4.44
100.329167,-3.89
100.370833,-3.33
100.4125,-2.78
100.454167,-2.22
100.495833,-2.22
100.5375,-2.22
100.579167,-1.67
100.620833,-1.67
100.6625,-3.33
100.704167,-2.78
100.745833,-3.33
100.7875,-4.44
100.829167,-3.89
100.870833,-2.22
100.9125,-1.67
100.954167,1.11
100.995833,2.78
101.0375,2.78
101.079167,3.33
101.120833,3.89
101.1625,3.89
101.204167,3.89
101.245833,4.44
101.2875,4.44
101.329167,5
101.370833,5
101.4125,5
101.454167,5.56
101.495833,5.56
101.5375,5.56
101.579167,5.56
101.620833,5.56
101.6625,5
101.704167,3.89
101.745833,3.33
101.7875,1.67
101.829167,2.22
101.870833,2.22
101.9125,3.89
101.954167,2.78
101.995833,3.89
102.0375,6.11
102.079167,6.67
102.120833,6.67
102.1625,7.22
102.204167,7.22
102.245833,7.22
102.2875,7.78
102.329167,7.78
102.370833,7.78
102.4125,8.33
102.454167,8.33
102.495833,8.33
102.5375,8.89
102.579167,8.89
102.620833,8.33
102.6625,7.78
102.704167,8.89
102.745833,11.67
102.7875,10
102.829167,10
102.870833,10.56
102.9125,8.89
102.954167,7.78
102.995833,7.22
103.0375,3.33
103.079167,2.78
103.120833,1.67
103.1625,1.11
103.204167,-0.56
103.245833,-1.11
103.2875,-1.11
103.329167,-1.11
103.370833,-1.11
103.4125,-1.11
103.454167,-1.67
103.495833,-2.22
103.5375,-2.22
103.579167,-2.78
103.620833,-2.78
103.6625,-2.78
103.704167,-2.78
103.745833,-2.22
103.7875,-2.78
103.829167,-2.78
103.870833,-3.89
103.9125,-3.89
103.954167,-4.44
103.995833,-4.44
104.0375,-3.33
104.079167,-5.56
104.120833,-6.11
104.1625,-6.11
104.204167,-6.11
104.245833,-6.67
104.2875,-6.67
104.329167,-5.56
104.370833,-5.56
104.4125,-6.11
104.454167,-6.11
104.495833,-6.11
104.5375,-6.11
104.579167,-6.11
104.620833,-7.78
104.6625,-10.56
104.704167,-10.56
104.745833,-9.44
104.7875,-10.56
104.829167,-12.78
104.870833,-12.22
104.9125,-11.67
104.954167,-10.56
104.995833,-11.11
105.0375,-10
105.079167,-3.89
105.120833,-3.89
105.1625,-2.78
105.204167,-1.11
105.245833,-3.33
105.2875,-2.78
105.329167,-5
105.370833,-5
105.4125,-3.89
105.454167,-4.44
105.495833,-3.33
105.5375,-4.44
105.579167,-5
105.620833,-6.11
105.6625,-4.44
105.704167,-3.33
105.745833,-2.22
105.7875,-1.67
105.829167,-2.22
105.870833,-3.33
105.9125,-3.89
105.954167,0
105.983333,7.22
105.995833,7.78
106.002083,7.78
106.0375,8.33
106.048611,8.33
106.079167,8.89
106.090278,9.44
106.120833,9.44
106.138194,9.44
106.1625,9.44
106.175,10
106.204167,10
106.211111,10
106.245833,10
106.2875,10
106.329167,10
106.370833,10
106.4125,10
106.454167,10
106.495833,10.56
106.5375,10.56
106.579167,10
106.620833,9.44
106.6625,8.89
106.704167,7.22
106.745833,6.67
106.7875,6.67
106.829167,6.67
106.870833,6.67
106.9125,6.67
106.954167,6.67
106.995833,8.33
107.00625,12.78
107.022917,12.78
107.0375,13.33
107.079167,13.89
107.120833,13.33
107.1625,12.78
107.204167,12.78
107.245833,12.22
107.2875,12.22
107.329167,12.22
107.370833,12.22
107.4125,12.22
107.454167,11.67
107.495833,10.56
107.5375,8.89
107.579167,5.56
107.620833,4.44
107.6625,1.11
107.704167,-0.56
107.745833,0
107.7875,-0.56
107.829167,-1.67
107.870833,-0.56
107.9125,-1.11
107.954167,-1.11
107.995833,-1.11
108.0375,-1.67
108.079167,-1.67
108.120833,-0.56
108.1625,-1.11
108.204167,-0.56
108.245833,-1.11
108.2875,-1.67
108.329167,-1.67
108.370833,-1.67
108.4125,-1.67
108.454167,-2.22
108.495833,-3.33
108.5375,-3.89
108.579167,-4.44
108.620833,-5
108.6625,-4.44
108.704167,-3.89
108.745833,-4.44
108.7875,-5
108.829167,-5.56
108.870833,-1.11
108.9125,-1.67
108.954167,-1.67
108.995833,-1.67
109.0375,-2.22
109.079167,-1.67
109.120833,-1.11
109.1625,-1.67
109.204167,-1.67
109.245833,-1.67
109.2875,-1.11
109.329167,-1.11
109.370833,-1.67
109.4125,-1.67
109.454167,-1.67
109.495833,-1.67
109.513889,-1.11
109.51875,-1.11
109.536111,-2.22
109.5375,-1.11
109.579167,-1.11
109.620833,-1.11
109.638194,-0.56
109.65,-0.56
109.659028,-1.11
109.6625,-0.56
109.704167,-1.11
109.745833,-1.11
109.7875,-1.67
109.829167,-1.67
109.870833,-1.11
109.9125,0.56
109.954167,1.67
109.990278,2.22
109.995833,2.22
110.0375,2.22
110.079167,2.22
110.092361,2.78
110.120833,2.78
110.1625,3.33
110.197917,3.33
110.204167,3.33
110.209028,3.89
110.245833,3.89
110.259722,3.89
110.270833,3.89
110.2875,4.44
110.329167,4.44
110.370833,5
110.4125,5
110.427083,5
110.454167,5
110.465278,5
110.472222,5.56
110.490972,5.56
110.495833,5.56
110.523611,5.56
110.5375,5.56
110.572222,6.67
110.579167,6.11
110.593056,6.11
110.620833,6.67
110.6625,6.67
110.686806,7.22
110.704167,7.22
110.745833,6.67
110.7875,6.67
110.829167,6.11
110.870833,6.11
110.888194,6.67
110.903472,6.67
110.9125,6.67
110.91875,6.67
110.954167,5.56
110.961111,5.56
110.995833,5
111.0375,4.44
111.079167,4.44
111.097917,3.89
111.120833,3.89
111.138889,3.89
111.1625,4.44
111.183333,5
111.204167,5
111.216667,5
111.222917,5
111.236111,5
111.244444,5
111.245833,5
111.259028,5
111.2875,5
111.3,5
111.329167,5
111.361111,5
111.370833,5
111.377778,5
111.386111,4.44
111.403472,5
111.410417,5
111.4125,5
111.421528,5
111.425,5
111.44375,4.44
111.452083,3.89
111.452778,3.89
111.454167,4.44
111.459028,4.44
111.463889,5
111.475694,5
111.495833,4.44
111.5375,4.44
111.563889,4.44
111.570139,4.44
111.579167,4.44
111.595139,5
111.620833,5
111.6625,5.56
111.704167,6.11
111.729861,6.11
111.745833,6.11
111.754167,6.11
111.7875,6.11
111.829167,6.11
111.845139,6.11
111.852083,6.11
111.870833,6.11
111.88125,6.11
111.894444,6.11
111.9125,6.11
111.954167,5.56
111.994444,6.11
111.995833,5.56
112.01875,5.56
112.0375,5
112.04375,4.44
112.077778,3.89
112.079167,4.44
112.120833,4.44
112.145139,3.89
112.1625,3.89
112.204167,3.89
112.245833,3.89
112.2875,3.33
112.329167,3.33
112.370833,2.78
112.4125,2.78
112.430556,2.78
112.452778,2.78
112.454167,2.78
112.463194,2.78
112.495833,3.33
112.500694,3.33
112.515972,3.33
112.5375,3.33
112.55,3.33
112.559028,3.33
112.579167,2.78
112.59375,2.78
112.620833,3.33
112.661111,3.89
112.6625,3.89
112.688889,3.33
112.704167,3.89
112.723611,4.44
112.745833,4.44
112.7875,4.44
112.829167,5
112.852083,5
112.854167,5
112.859028,4.44
112.867361,5
112.870833,5
112.9125,5
112.952778,5
112.954167,5
112.976389,4.44
112.98125,4.44
112.9875,4.44
112.995833,4.44
113.025,4.44
113.0375,4.44
113.045139,4.44
113.071528,4.44
113.077778,3.89
113.079167,4.44
113.120833,3.89
113.1625,3.89
113.204167,3.33
113.245833,2.22
113.2875,1.11
113.329167,1.11
113.370833,0.56
113.4125,0.56
113.454167,0
113.495833,0
113.5375,0
113.579167,0.56
113.620833,0.56
113.6625,1.11
113.704167,0.56
113.745833,0
113.7875,-1.11
113.829167,-1.67
113.870833,-4.44
113.9125,-3.33
113.954167,1.67
113.995833,2.78
114.0375,2.78
114.079167,2.78
114.120833,2.78
114.1625,2.78
114.204167,2.78
114.245833,2.22
114.2875,1.67
114.329167,1.11
114.370833,1.67
114.4125,1.67
114.454167,2.22
114.495833,2.78
114.5375,2.22
114.579167,0
114.620833,0.56
114.6625,-2.78
114.704167,-2.78
114.745833,-2.78
114.7875,-1.67
114.829167,-2.22
114.870833,-2.78
114.9125,2.78
114.954167,0
114.995833,0
115.0375,0.56
115.079167,1.67
115.120833,1.11
115.1625,0
115.204167,2.22
115.245833,1.67
115.2875,1.11
115.329167,1.11
115.370833,2.78
115.4125,4.44
115.41875,4.44
115.454167,6.11
115.475694,6.11
115.495833,6.11
115.5375,6.67
115.579167,6.67
115.620833,6.67
115.629167,6.11
115.6625,6.11
115.686806,5
115.704167,5
115.74375,6.11
115.745833,5.56
115.786111,6.11
115.7875,5.56
115.808333,5.56
115.829167,5.56
115.870833,5
115.877778,5.56
115.9125,5.56
115.945139,5.56
115.954167,5
115.995833,5
116.029167,5
116.0375,5
116.04375,5
116.050694,5.56
116.077083,6.11
116.079167,5.56
116.093056,5
116.102083,5
116.115278,5
116.120833,5
116.129861,5.56
116.140972,5
116.156944,5.56
116.1625,5
116.172222,5.56
116.193056,5
116.204167,5
116.211111,5
116.245833,5
116.277778,5
116.284722,5
116.2875,5
116.296528,5
116.310417,5
116.318056,5
116.323611,5
116.329167,5
116.353472,5
116.357639,5
116.370833,5.56
116.379167,5.56
116.386806,5.56
116.392361,5.56
116.4125,5.56
116.452778,6.11
116.454167,5.56
116.495833,6.11
116.5375,6.67
116.546528,6.67
116.579167,7.22
116.584028,7.22
116.596528,7.22
116.602778,7.78
116.609028,7.78
116.619444,7.78
116.620833,8.33
116.636111,8.33
116.652083,8.33
116.6625,8.89
116.704167,8.89
116.71875,9.44
116.743056,10
116.745833,10
116.754861,10
116.7875,10.56
116.829167,11.67
116.870833,12.22
116.881944,11.67
116.9125,11.11
116.954167,11.11
116.961806,11.11
116.995833,11.11
117.016667,11.11
117.036111,11.11
117.0375,11.11
117.059722,11.11
117.069444,11.11
117.079167,11.11
117.095833,11.11
117.102778,11.11
117.109722,11.11
117.120833,11.11
117.1625,10.56
117.177778,11.11
117.186806,10.56
117.204167,10.56
117.207639,10.56
117.229167,10.56
117.244444,11.11
117.245833,10.56
117.274306,10.56
117.2875,10.56
117.295139,10
117.302778,10
117.317361,10
117.329167,10
117.358333,10
117.370833,10
117.392361,10
117.403472,10
117.411111,10
117.411806,10
117.452778,10
117.454167,10
117.465278,10
117.488889,10.56
117.494444,11.11
117.495833,10.56
117.501389,10.56
117.520139,11.11
117.5375,11.11
117.547917,11.11
117.560417,11.11
117.566667,11.67
117.571528,11.67
117.579167,11.67
117.606944,11.67
117.620833,12.22
117.661111,12.22
117.6625,12.22
117.704167,12.22
117.729861,12.22
117.745833,12.22
117.7875,12.22
117.829167,12.22
117.870833,12.22
117.9125,11.67
117.954167,12.22
117.995833,12.22
118.0375,12.78
118.063889,12.78
118.079167,12.22
118.118056,12.22
118.120833,11.67
118.1375,11.67
118.1625,11.67
118.186806,11.67
118.196528,12.22
118.204167,12.22
118.219444,12.22
118.226389,12.22
118.24375,12.22
118.245833,12.22
118.255556,12.22
118.2875,12.22
118.311806,12.22
118.329167,12.22
118.336111,12.22
118.343056,12.78
118.369444,12.78
118.370833,12.78
118.386111,12.78
118.4125,12.78
118.454167,12.78
118.495833,12.78
118.507639,13.33
118.536111,12.78
118.5375,13.33
118.564583,13.89
118.579167,13.89
118.592361,13.89
118.620833,14.44
118.649306,14.44
118.659028,13.89
118.6625,14.44
118.704167,14.44
118.745833,14.44
118.7875,12.78
118.829167,10
118.870833,9.44
118.9125,9.44
118.954167,10.56
118.995833,10.56
119.0375,11.67
119.079167,11.67
119.120833,11.11
119.1625,11.11
119.204167,11.11
119.245833,11.11
119.2875,11.11
119.329167,11.67
119.370833,11.11
119.4125,10.56
119.454167,9.44
119.495833,9.44
119.5375,9.44
119.579167,8.89
119.620833,10.56
119.6625,10.56
119.704167,12.22
119.745833,12.22
119.7875,12.78
119.829167,11.11
119.870833,10.56
119.9125,10.56
119.954167,8.33
119.995833,7.22
120.0375,6.67
120.079167,3.89
120.120833,2.78
120.1625,1.67
120.204167,2.22
120.245833,2.22
120.2875,2.22
120.329167,1.11
120.370833,0
120.4125,-0.56
120.454167,-2.22
120.495833,-3.33
120.5375,-2.78
120.579167,-1.67
120.620833,-2.78
120.6625,-2.78
120.704167,-2.78
120.745833,3.33
120.7875,4.44
120.829167,2.22
120.870833,4.44
120.9125,5
120.954167,3.89
120.995833,2.22
121.0375,2.22
121.079167,2.22
121.120833,2.22
121.1625,2.22
121.180556,2.22
121.204167,2.22
121.245833,2.22
121.2875,1.67
121.329167,1.67
121.341667,2.22
121.370833,3.33
121.377778,3.33
121.405556,4.44
121.4125,4.44
121.420139,4.44
121.433333,4.44
121.440972,4.44
121.454167,5
121.495833,5.56
121.5375,5.56
121.554861,6.11
121.577778,6.11
121.579167,6.11
121.595139,6.67
121.603472,6.67
121.620833,6.67
121.645139,7.22
121.6625,7.22
121.704167,7.22
121.734028,7.78
121.745833,7.78
121.752083,7.78
121.756944,7.78
121.7875,7.78
121.798611,7.78
121.829167,7.78
121.859028,7.78
121.865972,7.22
121.870833,7.22
121.895139,7.22
121.911111,7.22
121.9125,7.22
121.954167,6.67
121.970833,6.67
121.984722,6.67
121.995833,6.11
122.013889,6.11
122.030556,6.11
122.0375,6.11
122.079167,6.11
122.120833,6.11
122.1625,6.11
122.171528,6.67
122.177778,6.11
122.193056,6.67
122.204167,6.11
122.217361,5.56
122.245833,5.56
122.2875,5
122.327778,3.89
122.329167,5
122.334722,4.44
122.339583,4.44
122.345139,4.44
122.351389,4.44
122.364583,5
122.370833,5
122.375694,5
122.4125,5
122.417361,5
122.454167,5
122.495833,5.56
122.5375,6.11
122.579167,7.22
122.586806,7.22
122.619444,8.89
122.620833,8.89
122.631944,9.44
122.661111,11.11
122.6625,10.56
122.676389,11.67
122.689583,12.22
122.697222,12.78
122.700694,12.78
122.704167,12.22
122.7125,11.67
122.727778,11.67
122.745833,10.56
122.763889,9.44
122.7875,10.56
122.829167,10
122.870833,9.44
122.9125,5.56
122.954167,4.44
122.995833,2.78
123.0375,0.56
123.079167,3.33
123.120833,4.44
123.1625,2.78
123.204167,2.78
123.245833,2.78
123.2875,3.33
123.329167,2.78
123.370833,2.78
123.4125,2.78
123.454167,2.78
123.495833,2.22
123.5375,1.67
123.579167,1.11
123.620833,1.11
123.6625,0.56
123.704167,0.56
123.745833,2.22
123.7875,1.11
123.829167,-1.11
123.870833,-1.67
123.9125,-0.56
123.954167,0
123.995833,-1.67
124.0375,-1.67
124.079167,-1.67
124.120833,-1.67
124.1625,-1.67
124.204167,-1.67
124.245833,-1.11
124.2875,-2.78
124.329167,-2.22
124.370833,-2.78
124.4125,-3.33
124.454167,-3.89
124.495833,-3.89
124.5375,-4.44
124.579167,-5
124.620833,-5.56
124.6625,-7.22
124.704167,-8.89
124.745833,-7.78
124.7875,-7.22
124.829167,-7.22
124.870833,-3.33
124.9125,-2.22
124.954167,-3.33
124.995833,-3.33
125.0375,-2.78
125.079167,-2.22
125.120833,-1.11
125.1625,-2.22
125.204167,-2.22
125.245833,-1.11
125.2875,0
125.329167,1.11
125.360417,1.67
125.370833,1.67
125.385417,2.78
125.4125,2.78
125.454167,3.33
125.495833,3.89
125.508333,4.44
125.517361,4.44
125.5375,5
125.579167,5
125.591667,5.56
125.620833,5.56
125.641667,6.11
125.653472,6.11
125.659028,6.11
125.6625,6.11
125.702778,7.22
125.704167,6.67
125.720139,6.11
125.745833,6.67
125.754167,7.22
125.759722,7.22
125.779861,7.22
125.7875,7.22
125.792361,7.22
125.815972,7.22
125.827778,7.22
125.829167,6.67
125.870833,6.67
125.9,7.22
125.911111,7.22
125.9125,7.22
125.924306,7.22
125.943056,7.78
125.954167,7.78
125.995833,7.22
126.0375,7.22
126.079167,7.22
126.120833,7.22
126.1625,7.22
126.204167,7.22
126.225,7.22
126.245833,7.22
126.251389,7.22
126.270139,7.22
126.2875,7.22
126.329167,7.78
126.370833,7.78
126.377083,7.78
126.4125,8.33
126.427778,8.89
126.452778,8.89
126.454167,9.44
126.494444,12.22
126.495833,12.22
126.501389,12.22
126.527083,12.78
126.528472,12.78
126.5375,13.33
126.572917,13.33
126.579167,13.89
126.620833,14.44
126.655556,13.33
126.661111,12.78
126.6625,13.33
126.702778,12.78
126.704167,12.78
126.722222,12.22
126.730556,11.67
126.745833,11.67
126.769444,10
126.775694,10
126.7875,8.89
126.829167,6.67
126.870833,4.44
126.9125,4.44
126.954167,5
126.995833,6.67
127.0375,7.22
127.079167,7.22
127.119444,7.78
127.120833,7.78
127.139583,7.78
127.161111,7.78
127.1625,8.33
127.204167,8.89
127.245833,8.89
127.2875,8.89
127.329167,8.33
127.35625,7.78
127.370833,7.22
127.4125,5.56
127.429167,4.44
127.454167,4.44
127.477778,5
127.495833,5
127.536111,3.89
127.5375,4.44
127.547222,3.89
127.579167,3.33
127.620833,3.33
127.6625,2.22
127.704167,2.22
127.745833,1.67
127.7875,1.67
127.829167,1.11
127.870833,1.11
127.9125,2.78
127.954167,3.33
127.995833,2.22
128.015972,3.33
128.025694,3.89
128.0375,4.44
128.063194,5
128.077778,5
128.079167,5
128.090972,4.44
128.111111,3.33
128.120833,2.78
128.1625,2.22
128.179861,2.22
128.188194,0.56
128.204167,0
128.234722,0
128.245833,0
128.2875,0
128.31875,0
128.329167,0
128.3375,0
128.370833,0
128.4125,0
128.454167,0
128.495833,0
128.5375,-1.67
128.579167,-2.22
128.620833,-1.67
128.6625,-2.22
128.704167,-1.67
128.745833,-3.33
128.7875,-3.33
128.829167,-3.33
128.870833,-3.33
128.9125,-3.89
128.954167,-2.78
128.995833,-1.67
129.0375,-1.11
129.079167,-1.11
129.120833,-1.67
129.1625,-2.22
129.204167,-2.22
129.245833,-2.22
129.2875,-1.67
129.329167,-1.67
129.370833,-1.67
129.4125,-2.78
129.454167,-2.22
129.495833,-3.33
129.5375,-2.78
129.579167,-2.78
129.620833,-2.22
129.6625,-3.33
129.704167,-2.22
129.745833,-2.78
129.7875,-2.78
129.829167,-3.33
129.870833,-3.89
129.9125,-3.33
129.954167,-3.33
129.995833,-2.78
130.0375,-2.78
130.079167,-0.56
130.120833,-1.11
130.1625,-1.67
130.204167,-0.56
130.245833,-0.56
130.2875,-1.11
130.329167,-1.11
130.370833,-0.56
130.4125,-0.56
130.454167,-0.56
130.495833,-0.56
130.5375,-1.11
130.579167,-0.56
130.620833,-2.22
130.6625,-2.78
130.704167,-1.67
130.745833,-2.22
130.7875,-2.22
130.829167,-2.78
130.870833,-2.22
130.9125,-1.67
130.954167,-2.22
130.995833,-1.67
131.0375,-1.11
131.079167,-1.11
131.120833,-0.56
131.1625,0
131.204167,-0.56
131.245833,-0.56
131.2875,-0.56
131.329167,-0.56
131.370833,0
131.4125,0
131.454167,0.56
131.495833,1.67
131.520139,1.67
131.536111,2.22
131.5375,1.67
131.554861,1.67
131.579167,1.67
131.590972,1.67
131.620833,1.67
131.6625,1.11
131.704167,1.11
131.745833,0.56
131.7875,0.56
131.829167,1.67
131.870833,1.11
131.9125,2.22
131.954167,3.33
131.995833,3.89
132.0375,3.89
132.079167,3.33
132.120833,3.33
132.1625,3.33
132.204167,3.33
132.232639,3.89
132.242361,3.89
132.245833,3.89
132.2875,4.44
132.298611,4.44
132.329167,4.44
132.3375,4.44
132.370833,4.44
132.395139,4.44
132.4125,4.44
132.425694,4.44
132.452778,3.89
132.454167,4.44
132.483333,5
132.493056,5
132.495833,5
132.498611,5
132.503472,5
132.5375,5
132.542361,5
132.566667,5
132.579167,4.44
132.620833,4.44
132.6625,5
132.704167,5.56
132.745833,5.56
132.779861,5.56
132.786111,5
132.7875,5
132.815278,5.56
132.823611,5.56
132.829167,5.56
132.870833,5.56
132.876389,5.56
132.900694,5
132.9125,5
132.954167,5
132.995833,5
133.008333,5.56
133.0375,5.56
133.053472,5.56
133.077778,5
133.079167,5
133.120833,5
133.1625,5
133.204167,5
133.245833,5
133.2875,5.56
133.329167,5
133.336806,5
133.342361,5
133.364583,4.44
133.370833,4.44
133.4125,5
133.454167,5.56
133.472222,6.11
133.484722,6.11
133.495833,5.56
133.522917,5.56
133.5375,5.56
133.546528,5.56
133.559028,5
133.579167,5
133.620833,5
133.6625,5
133.693056,5
133.704167,5
133.740972,5
133.745833,5
133.7875,5
133.79375,5
133.804167,5
133.829167,5.56
133.856944,5.56
133.868056,6.11
133.870833,6.11
133.876389,6.11
133.883333,6.11
133.911111,6.11
133.9125,6.11
133.923611,6.11
133.936111,6.11
133.952778,6.11
133.954167,6.11
133.967361,6.11
133.995833,5.56
134.0375,5
134.079167,4.44
134.091667,4.44
134.120833,4.44
