$Hourly dew point temp from met data (2017 surface data), 
JDAY,TDEW
 ,C
42.017361,6.11
42.034028,6.11
42.0375,6.11
42.046528,6.11
42.053472,6.11
42.077778,6.11
42.079167,6.11
42.088194,6.11
42.115972,6.11
42.120833,6.11
42.145139,6.11
42.151389,5.56
42.154861,6.11
42.159722,6.11
42.1625,6.11
42.18125,6.11
42.196528,6.11
42.202083,6.11
42.204167,6.11
42.207639,6.11
42.218056,6.11
42.222917,6.11
42.236806,6.11
42.244444,7.22
42.245833,6.67
42.252778,6.67
42.264583,6.67
42.273611,6.67
42.286111,7.22
42.2875,6.67
42.304167,6.67
42.329167,6.11
42.3375,6.11
42.34375,6.11
42.367361,6.11
42.369444,6.11
42.370833,5.56
42.402778,5
42.4125,5
42.418056,5
42.426389,5
42.429167,5
42.434722,5
42.442361,5
42.454167,5
42.463889,5
42.479167,5
42.495833,5
42.501389,4.44
42.51875,4.44
42.5375,4.44
42.576389,4.098
42.579167,4.074
42.619444,3.72
42.620833,3.708
42.6625,3.341
42.669444,3.28
42.675,3.232
42.704167,2.975
42.718056,2.853
42.726389,2.78
42.745833,3.33
42.768056,3.33
42.776389,3.33
42.7875,2.22
42.802083,2.22
42.809028,2.22
42.829167,2.22
42.870833,1.67
42.9125,1.11
42.952778,1.11
42.954167,1.11
42.961111,1.11
42.970833,1.11
42.995833,1.11
43.025694,1.11
43.030556,1.11
43.0375,1.11
43.079167,1.11
43.120833,2.5
43.1625,3.89
43.202778,7.78
43.204167,7.78
43.221528,10
43.225694,10
43.23125,10
43.245833,10
43.250694,12.22
43.256944,12.22
43.269444,12.22
43.274306,12.22
43.281944,12.22
43.2875,12.22
43.29375,11.845
43.295833,11.72
43.315278,10.553
43.329167,9.72
43.339583,9.095
43.348611,8.553
43.35625,8.095
43.3625,7.72
43.369444,7.303
43.370833,7.22
43.386806,6.262
43.4125,4.72
43.434028,3.428
43.454167,2.22
43.495833,0
43.5375,-1.11
43.579167,-1.67
43.620833,-2.22
43.6625,-2.22
43.704167,-5
43.745833,-5.56
43.7875,-5.56
43.829167,-6.67
43.870833,-8.33
43.9125,-8.89
43.954167,-8.33
43.995833,-8.89
44.0375,-8.89
44.079167,-8.89
44.120833,-8.89
44.1625,-10
44.204167,-10.56
44.245833,-11.11
44.2875,-11.67
44.329167,-11.67
44.370833,-12.22
44.4125,-12.22
44.454167,-12.22
44.495833,-12.78
44.5375,-12.78
44.579167,-12.78
44.620833,-12.78
44.6625,-12.22
44.704167,-11.67
44.745833,-12.22
44.7875,-12.22
44.829167,-12.78
44.870833,-13.33
44.9125,-13.33
44.954167,-13.33
44.995833,-12.22
45.0375,-10
45.079167,-9.44
45.120833,-9.44
45.1625,-8.89
45.204167,-8.33
45.245833,-8.33
45.2875,-7.78
45.329167,-6.67
45.338194,-6.67
45.370833,-6.11
45.386806,-6.11
45.409028,-6.11
45.4125,-5.56
45.454167,-5
45.489583,-4.44
45.495833,-3.89
45.520139,-3.33
45.5375,-2.78
45.579167,-2.78
45.620833,-2.22
45.661111,-1.11
45.6625,-1.11
45.704167,-0.56
45.715278,-0.56
45.745833,-0.56
45.779167,-0.56
45.7875,-0.56
45.829167,-0.56
45.870833,-0.56
45.9125,-0.56
45.954167,-1.11
45.995833,-0.56
46.0375,0
46.079167,0
46.120833,-0.56
46.1625,-0.56
46.204167,0
46.245833,-0.56
46.2875,-0.56
46.329167,0
46.370833,0
46.4125,0
46.454167,-0.56
46.475,0.56
46.478472,0.56
46.488194,1.11
46.494444,1.11
46.495833,1.11
46.50625,1.67
46.5375,2.78
46.579167,3.89
46.600694,3.89
46.620833,4.44
46.64375,4.44
46.659028,5
46.6625,5
46.668056,5
46.680556,5
46.700694,5
46.704167,5
46.720139,5
46.725,5
46.738194,5.56
46.745833,5.56
46.766667,6.11
46.784722,7.22
46.7875,6.67
46.829167,6.67
46.863889,7.22
46.870833,7.22
46.9125,7.78
46.954167,7.78
46.995833,7.78
47.0375,7.78
47.079167,7.78
47.120833,7.78
47.1625,8.33
47.204167,8.33
47.245833,8.89
47.2875,7.78
47.302083,7.22
47.308333,7.22
47.319444,7.22
47.327778,7.78
47.329167,8.33
47.370833,8.89
47.4125,8.89
47.434028,8.89
47.454167,8.33
47.495833,7.78
47.5375,7.22
47.574306,7.22
47.579167,7.22
47.584028,7.22
47.620833,7.22
47.6625,6.67
47.704167,5.56
47.745833,4.44
47.7875,2.78
47.829167,1.11
47.870833,0
47.9125,-1.11
47.954167,-2.78
47.995833,-2.22
48.0375,-4.44
48.079167,-6.67
48.120833,-8.33
48.1625,-8.89
48.204167,-10
48.245833,-11.67
48.2875,-11.67
48.329167,-11.11
48.370833,-10.56
48.4125,-10.56
48.454167,-10.56
48.495833,-11.11
48.5375,-12.22
48.579167,-12.78
48.620833,-12.78
48.6625,-12.78
48.704167,-12.22
48.745833,-12.78
48.7875,-12.78
48.829167,-13.33
48.870833,-12.78
48.9125,-11.11
48.954167,-10
48.995833,-8.33
49.010417,-6.67
49.018056,-5.56
49.0375,-5
49.045833,-4.44
49.05625,-4.44
49.06875,-4.44
49.077778,-3.89
49.079167,-4.44
49.097222,-4.44
49.110417,-3.89
49.119444,-3.89
49.120833,-3.89
49.149306,-3.33
49.15625,-3.33
49.1625,-3.89
49.196528,-3.89
49.202778,-2.78
49.204167,-3.33
49.218056,-3.33
49.227778,-3.33
49.234722,-3.33
49.245833,-3.33
49.251389,-3.33
49.265972,-3.33
49.280556,-3.33
49.2875,-3.33
49.298611,-3.33
49.30625,-3.33
49.311111,-3.33
49.318056,-3.89
49.324306,-3.89
49.329167,-3.89
49.342361,-3.33
49.35,-3.33
49.354861,-3.89
49.370833,-3.33
49.395139,-3.33
49.405556,-3.33
49.4125,-3.33
49.445139,-2.78
49.45,-2.78
49.452778,-2.78
49.454167,-3.33
49.459028,-3.33
49.470833,-3.89
49.495833,-3.89
49.5375,-4.44
49.579167,-4.44
49.620833,-4.44
49.634722,-5
49.640972,-5
49.6625,-6.11
49.704167,-6.11
49.745833,-5.56
49.7875,-6.67
49.829167,-6.11
49.870833,-6.11
49.9125,-6.67
49.954167,-6.67
49.995833,-7.22
50.0375,-7.22
50.079167,-7.22
50.120833,-7.22
50.1625,-7.78
50.204167,-7.78
50.245833,-8.33
50.2875,-7.78
50.329167,-7.78
50.370833,-7.78
50.4125,-7.78
50.454167,-8.33
50.495833,-7.78
50.5375,-6.11
50.579167,-3.89
50.620833,-2.22
50.6625,-1.67
50.704167,-1.67
50.745833,-1.11
50.7875,-1.11
50.829167,-0.56
50.870833,0
50.9125,1.67
50.954167,2.78
50.961806,2.78
50.970833,3.33
50.994444,3.89
50.995833,3.89
51.034028,3.89
51.0375,4.44
51.079167,5.56
51.105556,6.11
51.120833,6.11
51.1625,6.67
51.185417,7.22
51.204167,7.78
51.233333,8.33
51.239583,8.33
51.244444,7.78
51.245833,8.33
51.2875,8.33
51.293056,8.33
51.300694,8.89
51.309722,8.89
51.329167,8.89
51.370833,8.33
51.4125,8.33
51.454167,7.78
51.494444,7.78
51.495833,7.78
51.520139,7.78
51.5375,7.78
51.5625,8.33
51.577778,8.89
51.579167,8.89
51.620833,9.44
51.625694,9.44
51.6625,10
51.704167,10
51.745833,10.56
51.7875,11.11
51.829167,11.11
51.870833,11.11
51.9125,10.56
51.954167,10.56
51.995833,10.56
52.0375,10.56
52.079167,10.28
52.120833,10
52.1625,10.209
52.204167,10.418
52.245833,10.626
52.2875,10.835
52.329167,11.044
52.370833,11.252
52.378472,11.291
52.384028,11.319
52.390972,11.353
52.396528,11.381
52.402083,11.409
52.410417,11.451
52.4125,11.461
52.454167,11.67
52.470139,12.22
52.477778,12.22
52.495833,12.22
52.5375,12.22
52.553472,12.22
52.570833,12.22
52.579167,12.22
52.604167,12.78
52.620833,12.78
52.6625,12.78
52.674306,12.78
52.690278,12.78
52.704167,12.78
52.745833,13.33
52.7875,13.33
52.829167,12.78
52.870833,12.78
52.9125,12.78
52.954167,12.78
52.984722,11.966
52.995833,11.67
53.0375,11.11
53.079167,10
53.120833,7.78
53.1625,6.67
53.204167,5
53.245833,3.33
53.2875,2.22
53.329167,0.137
53.370833,-1.945
53.4125,-4.027
53.454167,-6.11
53.495833,-6.11
53.5375,-7.22
53.579167,-10
53.620833,-8.89
53.6625,-6.11
53.704167,-5.56
53.745833,-5
53.7875,-5
53.827778,-3.89
53.829167,-3.89
53.8375,-3.33
53.860417,-2.22
53.870833,-2.22
53.878472,-2.22
53.893056,-1.67
53.9125,-1.67
53.917361,-1.67
53.923611,-1.67
53.945833,-1.67
53.954167,-1.67
53.965278,-1.67
53.977778,-1.67
53.988889,-1.67
53.994444,-2.22
53.995833,-1.67
54.0375,-2.22
54.077778,-2.78
54.079167,-2.78
54.0875,-2.22
54.1,-2.78
54.120833,-2.78
54.1625,-2.78
54.204167,-2.78
54.243056,-2.78
54.245833,-2.78
54.2875,-2.78
54.329167,-4.44
54.370833,-5.56
54.4125,-5.56
54.454167,-5.56
54.494444,-5
54.495833,-5
54.498611,-5
54.5375,-3.89
54.579167,-2.78
54.603472,-2.78
54.620833,-2.78
54.628472,-2.78
54.659722,-2.78
54.6625,-2.78
54.704167,-2.22
54.727778,-2.22
54.744444,-2.22
54.745833,-1.67
54.752083,-1.67
54.761806,-1.67
54.767361,-1.67
54.772917,-1.67
54.7875,-1.11
54.803472,-0.56
54.825694,-1.11
54.829167,-0.56
54.863889,-1.11
54.870833,-1.11
54.882639,-1.11
54.902778,-0.56
54.9125,-0.56
54.950694,-1.11
54.954167,-0.56
54.968056,-0.56
54.995833,-0.56
55.0375,-0.56
55.070139,-0.56
55.079167,-0.56
55.108333,-0.56
55.117361,-1.11
55.120833,-0.56
55.161111,-1.11
55.1625,-0.56
55.204167,0.56
55.209722,0.56
55.245833,1.11
55.2875,1.67
55.329167,2.22
55.370833,2.78
55.4125,2.78
55.430556,2.78
55.454167,2.78
55.495833,2.78
55.5375,2.78
55.579167,2.22
55.620833,1.67
55.6625,1.11
55.704167,0
55.745833,-1.11
55.7875,-1.11
55.829167,-0.56
55.870833,-0.56
55.9125,-0.56
55.954167,0
55.995833,0
56.0375,0
56.079167,-1.11
56.120833,-2.22
56.1625,-2.22
56.204167,-2.78
56.245833,-3.33
56.2875,-3.89
56.329167,-3.33
56.370833,-3.33
56.4125,-2.78
56.438889,-2.22
56.442361,-2.22
56.447917,-1.67
56.452083,-2.22
56.454167,-1.67
56.459722,-1.67
56.468056,-1.11
56.48125,-1.11
56.495833,-1.11
56.513889,-1.11
56.521528,-1.11
56.536111,-1.11
56.5375,-1.11
56.546528,-1.11
56.574306,-0.56
56.579167,-0.56
56.604861,0
56.620833,0
56.648611,0.56
56.655556,0
56.660417,0
56.6625,0
56.697222,0.56
56.702778,1.11
56.704167,0.56
56.710417,0.56
56.715278,1.11
56.745833,1.11
56.7875,1.11
56.794444,1.11
56.818056,1.11
56.823611,1.11
56.829167,1.11
56.854167,1.67
56.860417,1.11
56.870833,1.11
56.89375,1.67
56.899306,1.67
56.908333,1.11
56.9125,1.11
56.917361,1.11
56.922917,1.11
56.954167,1.11
56.965972,1.11
56.995833,1.11
57.000694,1.11
57.0375,1.11
57.064583,1.11
57.079167,1.11
57.1,1.67
57.120833,1.67
57.1625,1.11
57.202778,2.22
57.204167,1.67
57.219444,1.67
57.232639,1.11
57.244444,2.22
57.245833,1.67
57.250694,1.11
57.260417,1.11
57.2875,1.11
57.30625,1.11
57.314583,1.11
57.329167,1.11
57.354861,1.11
57.365972,0.56
57.369444,1.11
57.370833,0.56
57.386111,0.56
57.391667,0.56
57.397917,1.11
57.4125,0.56
57.418056,0.56
57.420833,0.56
57.423611,0.56
57.434028,0
57.452778,0
57.454167,0
57.477778,0
57.481944,0
57.485417,0
57.495833,0
57.5375,0
57.579167,0
57.620833,-0.56
57.6625,-1.11
57.704167,-1.11
57.745833,-2.22
57.7875,-2.22
57.829167,-3.33
57.870833,-3.89
57.9125,-7.22
57.954167,-6.67
57.995833,-6.67
58.0375,-7.22
58.079167,-7.22
58.120833,-7.22
58.1625,-7.78
58.204167,-7.78
58.245833,-7.78
58.2875,-8.33
58.329167,-7.78
58.370833,-7.22
58.4125,-7.22
58.454167,-6.67
58.495833,-6.67
58.5375,-6.11
58.579167,-5.56
58.620833,-6.67
58.6625,-7.22
58.704167,-7.22
58.745833,-7.22
58.7875,-7.22
58.829167,-7.22
58.870833,-6.67
58.9125,-7.22
58.954167,-7.78
58.995833,-7.22
59.0375,-7.22
59.079167,-6.67
59.120833,-6.11
59.1625,-5.56
59.204167,-5
59.245833,-4.44
59.2875,-4.44
59.329167,-4.44
59.370833,-4.44
59.4125,-4.44
59.454167,-4.44
59.495833,-4.44
59.5375,-4.44
59.579167,-4.44
59.620833,-3.89
59.6625,-3.33
59.704167,-3.33
59.745833,-2.78
59.7875,-2.22
59.829167,-2.78
59.870833,-3.89
59.9125,-2.22
59.995833,-2.22
60.079167,-1.11
60.120833,-1.11
60.1625,0
60.454167,1.11
60.495833,0
60.5375,0
60.579167,2.78
60.620833,2.78
60.6625,2.22
60.745833,1.11
60.7875,-1.11
60.829167,-1.11
60.870833,-2.78
60.9125,-2.78
60.954167,-2.22
61.120833,2.22
61.204167,0
61.245833,1.11
61.730556,2.22
61.745833,2.22
61.7875,2.22
61.829167,2.22
61.870833,2.22
61.9125,2.22
61.954167,2.22
61.995833,1.11
62.0375,0
62.454167,-3.89
62.495833,-2.78
62.579167,-2.78
62.620833,-1.11
62.6625,-1.11
62.704167,-1.11
62.745833,-2.22
62.7875,-2.22
62.829167,-2.22
62.870833,-2.22
62.9125,-2.22
62.954167,-2.78
62.995833,-3.89
63.0375,-5
63.079167,-5
63.120833,-5
63.1625,-5
63.204167,-5
63.454167,-6.11
63.495833,-6.11
63.5375,-6.11
63.579167,-6.11
63.620833,-6.11
63.6625,-6.11
63.704167,-6.11
63.745833,-6.11
63.7875,-6.11
63.829167,-6.11
63.870833,-6.11
63.9125,-5
63.954167,-6.11
63.995833,-5
64.0375,-2.78
64.059722,-2.78
64.079167,-2.78
64.120833,-2.22
64.1625,-2.22
64.204167,-2.22
64.239583,-2.22
64.454167,-2.78
64.454861,-2.78
64.495833,-2.78
64.5375,-2.78
64.579167,-2.22
64.620833,-2.22
64.6625,-2.78
64.704167,-2.78
64.745833,-3.89
64.7875,-4.44
64.829167,-5.56
64.870833,-6.11
64.9125,-6.67
64.954167,-6.67
64.995833,-6.67
65.0375,-6.67
65.079167,-6.67
65.120833,-7.22
65.1625,-7.22
65.204167,-7.22
65.245833,-7.22
65.2875,-7.22
65.329167,-7.22
65.370833,-7.22
65.4125,-7.78
65.454167,-7.78
65.495833,-7.78
65.5375,-7.22
65.579167,-7.22
65.619444,-7.22
65.620833,-7.22
65.625694,-7.22
65.6625,-6.67
65.689583,-6.11
65.704167,-6.67
65.745833,-6.11
65.7875,-5.56
65.829167,-6.67
65.870833,-6.11
65.9125,-6.67
65.954167,-7.22
65.995833,-6.67
66.0375,-6.67
66.079167,-7.22
66.120833,-7.22
66.148611,-6.67
66.1625,-6.67
66.204167,-6.67
66.245833,-6.11
66.263889,-6.11
66.2875,-6.11
66.302778,-6.11
66.329167,-6.11
66.351389,-5
66.35625,-4.44
66.370833,-3.89
66.382639,-3.89
66.390278,-3.89
66.394444,-3.89
66.409028,-3.89
66.4125,-3.89
66.4375,-3.33
66.454167,-2.78
66.495833,-2.78
66.522222,-2.78
66.5375,-2.78
66.557639,-2.78
66.577778,-2.78
66.579167,-2.22
66.589583,-2.78
66.619444,-2.22
66.620833,-2.22
66.635417,-2.22
66.650694,-2.22
66.657639,-2.22
66.6625,-2.22
66.696528,-2.22
66.704167,-2.22
66.7375,-2.22
66.745833,-2.22
66.786111,-2.22
66.7875,-2.78
66.792361,-2.22
66.806944,-2.78
66.829167,-2.22
66.840278,-2.22
66.870833,-2.22
66.893056,-2.22
66.900694,-1.67
66.910417,-2.22
66.9125,-1.67
66.927778,-1.67
66.954167,-1.67
66.995833,-1.67
67.0375,-1.67
67.061111,-2.22
67.077778,-2.22
67.079167,-2.22
67.085417,-2.78
67.120833,-2.78
67.1625,-2.78
67.16875,-2.78
67.204167,-2.78
67.245833,-2.78
67.256944,-2.78
67.261806,-2.78
67.268056,-2.78
67.2875,-2.78
67.314583,-3.33
67.327083,-2.78
67.329167,-3.33
67.334722,-3.33
67.359028,-3.89
67.365278,-3.33
67.369444,-2.78
67.370833,-3.33
67.377778,-3.33
67.388889,-3.33
67.4,-3.33
67.4125,-3.33
67.41875,-3.89
67.426389,-3.89
67.433333,-3.89
67.452778,-3.89
67.454167,-3.89
67.471528,-3.89
67.495833,-3.89
67.500694,-3.89
67.506944,-3.89
67.5375,-3.33
67.542361,-3.89
67.561806,-3.33
67.579167,-3.33
67.604167,-3.33
67.609722,-3.33
67.619444,-2.78
67.620139,-3.33
67.640278,-2.78
67.661111,-2.78
67.6625,-2.78
67.668056,-2.78
67.672917,-2.22
67.678472,-2.22
67.686111,-2.78
67.696528,-2.78
67.702083,-2.78
67.704167,-2.78
67.736806,-3.33
67.745833,-3.33
67.7875,-3.33
67.804861,-3.33
67.829167,-3.33
67.870833,-3.33
67.894444,-2.78
67.9125,-2.78
67.954167,-2.78
67.975694,-2.78
67.995833,-3.33
68.0375,-3.89
68.079167,-5
68.120833,-5.56
68.1625,-6.11
68.204167,-6.67
68.245833,-7.22
68.2875,-8.33
68.329167,-8.89
68.370833,-8.89
68.4125,-9.44
68.454167,-9.44
68.495833,-8.33
68.510417,-7.78
68.5375,-7.22
68.545833,-7.22
68.579167,-7.22
68.590278,-7.22
68.603472,-7.22
68.620833,-7.22
68.6625,-6.67
68.704167,-6.67
68.729861,-6.67
68.745833,-6.67
68.7875,-5
68.803472,-4.44
68.815972,-3.89
68.829167,-3.89
68.86875,-3.89
68.870833,-3.89
68.894444,-3.89
68.911111,-2.78
68.9125,-3.33
68.921528,-3.33
68.936111,-3.33
68.947222,-3.33
68.952778,-2.78
68.954167,-2.78
68.970139,-2.78
68.976389,-3.33
68.995833,-3.33
69.0375,-4.44
69.079167,-4.44
69.120833,-5.56
69.1625,-6.11
69.204167,-6.67
69.245833,-6.67
69.2875,-5.56
69.329167,-5.56
69.370833,-6.11
69.4125,-6.67
69.454167,-6.67
69.495833,-6.67
69.5375,-6.11
69.55,-6.11
69.579167,-6.67
69.59375,-6.67
69.620833,-6.11
69.6625,-6.67
69.704167,-7.22
69.745833,-7.22
69.7875,-7.78
69.829167,-7.78
69.870833,-8.33
69.9125,-7.78
69.954167,-8.33
69.995833,-7.78
70.0375,-7.78
70.079167,-7.78
70.120833,-7.78
70.1625,-8.33
70.204167,-8.33
70.245833,-8.33
70.2875,-8.33
70.329167,-8.33
70.370833,-8.33
70.4125,-7.78
70.454167,-8.33
70.495833,-7.78
70.5375,-7.22
70.579167,-6.67
70.620833,-6.67
70.6625,-6.67
70.704167,-6.67
70.745833,-6.11
70.7875,-6.11
70.829167,-6.11
70.870833,-6.67
70.9125,-6.67
70.954167,-6.67
70.995833,-6.67
71.0375,-6.11
71.079167,-6.11
71.120833,-6.11
71.1625,-6.67
71.204167,-6.67
71.245833,-6.67
71.2875,-6.67
71.329167,-6.67
71.370833,-7.22
71.4125,-7.22
71.454167,-7.78
71.495833,-7.22
71.5375,-6.67
71.579167,-6.11
71.620833,-5
71.648611,-5
71.654861,-5
71.6625,-5
71.704167,-5
71.745833,-3.89
71.763194,-3.33
71.768056,-3.33
71.7875,-3.33
71.793056,-3.33
71.827778,-3.89
71.829167,-3.89
71.870833,-4.44
71.9125,-5.56
71.954167,-4.44
71.995833,-4.44
72.002778,-4.44
72.020139,-3.89
72.0375,-3.89
72.047917,-3.89
72.079167,-2.22
72.097917,-2.22
72.113889,-2.22
72.120833,-2.22
72.130556,-2.22
72.1625,-2.78
72.18125,-2.78
72.204167,-2.78
72.219444,-2.78
72.228472,-2.22
72.232639,-2.22
72.244444,-2.22
72.245833,-2.22
72.254167,-2.22
72.276389,-2.22
72.286111,-2.22
72.2875,-1.67
72.3125,-1.67
72.327778,-2.22
72.329167,-1.67
72.334722,-1.67
72.370833,-2.22
72.390278,-1.67
72.4125,-2.22
72.454167,-2.78
72.483333,-3.33
72.495833,-3.33
72.5375,-3.89
72.579167,-3.89
72.616667,-3.89
72.620833,-4.44
72.625694,-4.44
72.648611,-4.44
72.655556,-4.44
72.659722,-3.89
72.6625,-4.44
72.675694,-4.44
72.702778,-5
72.704167,-5
72.745833,-4.44
72.7875,-4.44
72.804167,-4.44
72.815278,-4.44
72.829167,-4.44
72.834028,-4.44
72.870833,-4.44
72.895139,-4.44
72.903472,-4.44
72.9125,-4.44
72.951389,-3.89
72.954167,-4.44
72.960417,-4.44
72.982639,-4.44
72.9875,-4.44
72.995833,-4.44
73.001389,-4.44
73.020139,-5
73.032639,-4.44
73.0375,-4.44
73.079167,-5
73.090972,-5
73.109028,-4.44
73.11875,-3.89
73.120833,-4.44
73.136111,-4.44
73.15625,-4.44
73.1625,-4.44
73.167361,-4.44
73.204167,-5
73.245833,-5.56
73.2875,-5.56
73.329167,-6.11
73.370833,-5.56
73.4125,-6.11
73.452778,-6.11
73.454167,-6.11
73.495833,-6.11
73.5375,-5.56
73.553472,-5
73.561806,-5.56
73.579167,-5
73.620833,-5
73.6625,-5.56
73.702778,-6.11
73.704167,-5.56
73.745833,-5
73.7875,-4.44
73.829167,-4.44
73.870833,-5
73.895139,-4.44
73.9125,-4.44
73.954167,-4.44
73.959028,-4.44
73.994444,-3.89
73.995833,-4.44
74.0375,-4.44
74.079167,-5
74.120833,-4.44
74.144444,-4.44
74.149306,-3.89
74.157639,-3.89
74.1625,-3.89
74.16875,-3.89
74.204167,-4.44
74.245833,-4.44
74.2875,-5
74.329167,-5.56
74.347222,-6.11
74.352083,-6.11
74.368056,-6.11
74.370833,-5.56
74.4125,-6.67
74.434028,-6.67
74.454167,-6.67
74.495833,-6.67
74.5375,-6.67
74.579167,-6.67
74.595833,-6.67
74.619444,-7.22
74.620833,-6.67
74.6625,-6.67
74.704167,-6.11
74.745833,-6.67
74.7875,-6.67
74.829167,-7.22
74.870833,-7.22
74.9125,-7.78
74.954167,-8.33
74.995833,-8.33
75.0375,-8.33
75.079167,-8.89
75.120833,-8.89
75.1625,-8.89
75.204167,-8.89
75.245833,-8.89
75.2875,-8.89
75.329167,-8.33
75.370833,-8.33
75.4125,-8.33
75.454167,-8.89
75.495833,-10
75.5375,-10
75.579167,-10.56
75.620833,-11.11
75.6625,-11.11
75.704167,-10.56
75.745833,-11.11
75.7875,-10.56
75.829167,-11.11
75.870833,-11.67
75.9125,-10
75.954167,-10
75.995833,-10.56
76.0375,-11.67
76.079167,-12.22
76.120833,-12.78
76.1625,-12.22
76.204167,-12.22
76.245833,-12.22
76.2875,-12.78
76.329167,-12.78
76.370833,-13.89
76.4125,-14.44
76.454167,-14.44
76.495833,-12.78
76.5375,-11.11
76.579167,-10.56
76.620833,-10.56
76.6625,-10.56
76.704167,-11.11
76.745833,-11.11
76.7875,-10.56
76.829167,-10.56
76.870833,-11.67
76.9125,-13.89
76.954167,-15.56
76.995833,-17.78
77.0375,-18.89
77.079167,-18.89
77.120833,-19.44
77.1625,-20
77.204167,-20.56
77.245833,-20.56
77.2875,-21.11
77.329167,-21.67
77.370833,-22.22
77.4125,-21.67
77.454167,-21.67
77.495833,-21.11
77.5375,-21.67
77.579167,-22.22
77.620833,-22.22
77.6625,-21.67
77.704167,-21.11
77.745833,-19.44
77.7875,-20
77.829167,-19.44
77.870833,-19.44
77.9125,-20
77.954167,-19.44
77.995833,-18.89
78.0375,-17.78
78.079167,-17.22
78.120833,-16.67
78.1625,-16.11
78.204167,-19.44
78.245833,-20
78.2875,-20.56
78.329167,-20.56
78.370833,-20.56
78.4125,-21.11
78.454167,-21.67
78.495833,-21.67
78.5375,-21.11
78.579167,-20
78.620833,-19.44
78.6625,-18.33
78.704167,-16.67
78.745833,-16.67
78.7875,-16.11
78.829167,-15.56
78.870833,-15.56
78.9125,-16.11
78.954167,-16.11
78.995833,-16.11
79.0375,-15.56
79.079167,-15
79.120833,-15.56
79.1625,-15
79.204167,-15
79.245833,-15.56
79.2875,-15.56
79.329167,-15.56
79.370833,-15.56
79.4125,-16.11
79.454167,-16.11
79.495833,-15.56
79.5375,-15
79.579167,-13.89
79.620833,-12.78
79.6625,-13.89
79.704167,-12.22
79.745833,-12.78
79.7875,-12.78
79.829167,-12.78
79.870833,-12.78
79.9125,-12.78
79.954167,-12.78
79.995833,-11.67
80.0375,-12.22
80.079167,-10.56
80.120833,-10.56
80.1625,-10
80.204167,-10.56
80.245833,-11.11
80.2875,-10
80.329167,-10
80.370833,-7.78
80.4125,-8.89
80.454167,-9.44
80.495833,-9.44
80.5375,-9.44
80.579167,-8.89
80.620833,-8.33
80.6625,-8.33
80.704167,-8.89
80.745833,-9.44
80.7875,-9.44
80.829167,-8.89
80.870833,-8.89
80.9125,-8.33
80.954167,-8.33
80.995833,-7.78
81.0375,-7.78
81.079167,-7.78
81.120833,-7.78
81.1625,-7.22
81.204167,-5.56
81.243056,-2.78
81.244444,-2.78
81.245833,-3.33
81.2875,-2.78
81.29375,-2.78
81.327778,-2.78
81.329167,-2.78
81.336806,-2.78
81.344444,-2.78
81.350694,-3.33
81.356944,-3.33
81.370833,-2.78
81.376389,-2.78
81.383333,-2.78
81.4125,-2.78
81.454167,-2.78
81.468056,-2.78
81.474306,-2.78
81.481944,-2.78
81.494444,-2.22
81.495833,-2.22
81.508333,-2.22
81.522222,-2.22
81.536111,-2.22
81.5375,-2.22
81.567361,-1.67
81.577778,-2.22
81.579167,-1.67
81.591667,-2.22
81.618056,-2.22
81.620833,-1.67
81.636806,-2.22
81.6625,-1.67
81.670833,-1.67
81.677778,-2.22
81.704167,-3.33
81.745833,-3.89
81.7875,-5.56
81.829167,-8.33
81.870833,-8.89
81.9125,-8.33
81.954167,-8.33
81.995833,-8.33
82.0375,-8.33
82.079167,-7.78
82.120833,-7.78
82.1625,-7.78
82.204167,-7.78
82.245833,-8.33
82.2875,-8.33
82.329167,-8.33
82.370833,-8.33
82.4125,-7.78
82.454167,-7.78
82.495833,-7.22
82.5375,-7.22
82.579167,-7.22
82.620833,-7.22
82.6625,-7.22
82.704167,-7.22
82.745833,-7.22
82.7875,-7.22
82.829167,-8.33
82.870833,-6.67
82.9125,-7.78
82.954167,-7.78
82.995833,-7.78
83.0375,-7.78
83.079167,-8.33
83.120833,-8.89
83.1625,-8.89
83.204167,-8.89
83.245833,-8.33
83.2875,-8.33
83.329167,-8.33
83.370833,-8.33
83.4125,-8.33
83.454167,-8.33
83.495833,-8.33
83.5375,-7.78
83.579167,-7.78
83.620833,-8.33
83.6625,-8.33
83.704167,-7.78
83.745833,-7.22
83.7875,-7.22
83.829167,-7.22
83.870833,-8.33
83.9125,-7.22
83.954167,-6.11
83.995833,-2.78
84.00625,-1.67
84.014583,-2.22
84.019444,-1.67
84.0375,-2.22
84.079167,-2.22
84.120833,-2.22
84.144444,-2.22
84.1625,-2.22
84.204167,-2.78
84.210417,-2.78
84.245833,-2.22
84.265278,-1.67
84.286111,-2.22
84.2875,-1.67
84.329167,-2.22
84.35625,-2.22
84.370833,-2.22
84.386806,-2.22
84.402083,-2.22
84.4125,-2.22
84.425694,-2.22
84.432639,-2.78
84.438889,-2.78
84.454167,-2.78
84.460417,-2.78
84.465278,-2.78
84.469444,-3.33
84.474306,-3.33
84.481944,-3.33
84.495833,-3.89
84.530556,-5
84.532639,-5
84.5375,-5.56
84.564583,-5
84.579167,-5.56
84.620833,-6.11
84.652778,-7.22
84.6625,-7.22
84.704167,-7.78
84.745833,-7.78
84.7875,-7.78
84.829167,-8.89
84.870833,-8.33
