$MET data for Worcester Airport; FROM: NCEI CDO_2017_METDATA, , , , , 
JDAY,TAIR,TDEW,WIND,PH10,CLOUD
Day,C,C,m S-1,rad,tenth
56.107639,12.78,10.56,4.47,3.491,0.886
56.1125,12.78,10.56,5.812,3.491,1.037
56.120833,12.78,11.11,6.259,3.665,1.296
56.1625,13.33,11.67,6.259,3.665,2.592
56.204167,12.78,11.67,7.153,3.84,3.888
56.245833,13.33,11.67,6.259,3.84,5.184
56.267361,12.78,11.67,4.47,3.491,5.853
56.2875,12.78,11.67,4.917,3.665,6.479
56.327083,12.78,12.22,4.47,3.665,7.711
56.329167,13.33,11.67,3.576,3.491,7.775
56.370833,13.33,11.67,5.812,3.316,9.071
56.384028,12.78,11.67,4.47,3.142,9.482
56.388194,12.22,11.67,5.812,3.316,9.611
56.400694,12.22,11.67,5.812,3.142,10
56.405556,12.22,11.67,4.47,3.491,10
56.4125,12.22,11.67,4.47,3.316,10
56.454167,11.67,11.11,4.47,3.316,10
56.464583,12.22,11.67,4.47,3.316,10
56.472222,12.22,11.67,3.576,3.316,10
56.495833,12.22,11.67,4.917,2.967,10
56.5375,12.22,11.67,4.47,3.491,10
56.564583,12.22,11.67,4.917,3.142,10
56.579167,12.22,11.67,5.812,3.142,10
56.619444,12.78,12.22,4.917,3.316,10
56.620833,12.78,12.22,4.023,3.491,10
56.630556,12.78,12.22,4.47,3.316,10
56.649306,12.78,12.22,4.023,3.316,9.775
56.657639,13.33,12.78,3.576,3.142,9.675
56.6625,13.89,12.78,4.47,3.316,9.617
56.667361,13.89,12.78,4.917,3.316,9.559
56.702778,16.11,12.22,5.812,3.142,9.134
56.704167,16.11,12.22,4.917,3.142,9.118
56.709028,16.67,12.22,4.023,2.967,9.059
56.744444,17.22,11.11,8.047,3.142,8.635
56.745833,17.22,10,8.941,2.793,8.618
56.7875,17.22,10.56,7.6,2.967,8.119
56.827083,17.22,11.11,8.047,2.618,7.645
56.829167,16.67,11.11,7.6,3.491,7.62
56.859722,16.67,11.11,8.047,2.793,7.253
56.870833,16.67,11.11,9.388,2.618,7.12
56.9125,16.11,11.11,6.259,2.443,6.621
56.921528,15.56,11.67,7.153,2.443,6.513
56.938889,15,11.67,6.259,2.443,6.304
56.954167,14.44,11.67,7.6,2.443,6.121
56.977083,13.33,11.67,4.023,2.793,5.847
56.995833,13.33,11.67,3.576,3.142,5.622
57.024306,13.33,12.22,4.47,2.793,5.281
57.0375,12.78,11.67,4.917,2.967,5.123
57.079167,12.22,11.11,5.812,3.491,4.623
57.085417,11.11,10,11.176,4.712,4.548
57.090972,9.44,7.78,8.941,4.538,4.482
57.094444,9.44,7.22,9.835,4.712,4.44
57.1,8.89,6.67,8.941,4.887,4.373
57.120833,6.67,5,8.941,4.887,4.124
57.138194,6.11,3.89,7.6,4.887,3.916
57.1625,5.56,2.78,8.047,5.061,3.624
57.204167,4.44,1.67,7.6,4.887,3.125
57.245833,3.33,-0.56,8.047,5.061,3.125
57.2875,2.78,-1.67,8.047,5.061,3.125
57.329167,1.67,-4.44,10.729,5.061,2.841
57.370833,1.11,-5,7.6,4.887,2.557
57.4125,0.56,-6.67,9.388,4.712,2.273
57.454167,0,-7.78,7.153,4.712,1.989
57.495833,-0.56,-8.89,10.729,5.061,1.705
57.5375,-0.56,-8.89,9.835,4.887,1.42
57.579167,0,-8.89,11.623,5.236,1.136
57.620833,0.56,-8.89,10.282,5.061,0.852
57.6625,0.56,-8.89,7.6,5.236,0.568
57.704167,1.11,-9.44,9.835,5.061,0.284
57.745833,1.67,-9.44,9.388,5.061,0
57.7875,1.67,-10.56,9.835,5.061,3.125
57.829167,1.67,-11.67,7.6,5.061,0
57.870833,0.56,-11.67,8.941,5.061,0
57.9125,0,-11.67,7.153,5.061,3.125
57.954167,-0.56,-11.11,8.047,4.887,3.125
57.995833,-1.11,-11.11,5.812,4.887,0
58.0375,-1.11,-11.67,6.706,4.887,0
58.079167,-2.22,-10.56,3.129,4.363,0
58.120833,-2.78,-9.44,4.023,4.538,0
58.1625,-2.78,-9.44,3.129,4.538,0
58.204167,-2.78,-9.44,4.47,4.363,0
58.245833,-2.78,-8.89,6.259,4.538,0
58.2875,-3.33,-8.89,4.47,4.363,0
58.329167,-3.33,-9.44,5.812,4.363,0
58.370833,-2.78,-10,6.259,4.189,0
58.4125,-3.33,-10,4.023,4.363,0
58.454167,-3.89,-10,3.576,4.189,0
58.495833,-3.33,-9.44,4.47,3.665,0
58.5375,-1.67,-9.44,5.812,4.014,0
58.579167,1.11,-9.44,6.706,4.189,0
58.620833,3.33,-8.89,6.259,3.665,0
58.6625,6.67,-8.89,5.812,3.84,0
58.704167,7.22,-8.89,6.259,4.014,0
58.745833,7.78,-9.44,10.282,4.189,0
58.7875,8.89,-11.11,9.835,4.189,0
58.829167,9.44,-10.56,8.941,4.189,0
58.870833,9.44,-9.44,8.941,4.189,0
58.9125,8.33,-9.44,8.047,4.363,0
58.954167,7.22,-8.89,6.706,3.491,0
58.995833,5.56,-7.78,5.812,3.665,0
59.0375,4.44,-5.56,4.917,3.84,0
59.079167,3.33,-5,4.023,3.665,0
59.120833,1.67,-4.44,2.682,3.84,0
59.1625,1.67,-4.44,3.129,4.189,0
59.204167,0.56,-4.44,3.129,3.84,0
59.245833,1.67,-4.44,3.576,4.363,0
59.2875,1.67,-3.89,3.129,4.363,0
59.329167,2.22,-3.89,3.576,4.363,0
59.370833,3.33,-3.33,3.576,4.363,0
59.4125,3.89,-2.78,2.682,4.538,0
59.454167,3.33,-2.78,1.341,4.538,0
59.495833,2.22,-2.22,2.682,4.189,0
59.5375,2.78,-1.67,2.235,4.363,0
59.579167,3.89,-1.67,3.576,3.665,0
59.620833,6.11,-1.67,2.682,17.279,0
59.6625,8.33,-1.11,2.235,1.396,0.625
59.704167,8.89,0,3.129,2.269,1.25
59.745833,10.56,-2.22,4.47,2.618,1.875
59.7875,11.67,-1.67,4.47,2.094,2.5
59.829167,12.22,0,4.47,1.92,3.125
59.870833,10.56,3.89,4.917,2.618,3.125
59.892361,10.56,4.44,5.812,2.618,3.787
59.9125,10,5,4.47,2.793,4.406
59.930556,9.44,5.56,3.129,2.793,4.961
59.954167,8.89,5.56,4.47,2.443,5.687
59.974306,8.89,6.11,3.576,2.443,6.306
59.995833,8.33,6.11,4.47,2.618,6.968
60.029861,8.33,6.67,3.576,2.443,8.014
60.0375,7.78,6.67,3.129,2.618,8.249
60.05625,7.78,6.67,4.023,2.793,8.826
60.067361,7.78,7.22,4.023,2.967,9.167
60.079167,7.78,7.22,4.023,2.967,9.53
60.094444,7.78,7.22,4.023,2.793,10
60.103472,7.78,7.22,4.47,2.967,10
60.120833,7.78,7.22,4.023,2.967,10
60.1625,7.78,7.22,3.576,2.967,10
60.204167,7.78,7.22,3.576,2.967,10
60.245833,7.78,7.22,2.682,3.142,10
60.2875,7.78,7.22,4.023,3.665,10
60.329167,8.33,7.22,4.023,3.491,10
60.334722,8.33,7.22,3.576,3.316,10
60.345833,8.33,7.78,4.023,3.142,10
60.353472,8.33,7.22,4.47,3.142,10
60.358333,8.33,7.22,4.917,3.142,10
60.368056,7.78,7.78,4.47,3.491,10
60.370833,8.33,7.78,4.47,3.491,10
60.377778,8.33,7.78,4.47,3.491,10
60.384722,8.33,7.78,4.023,3.491,10
60.398611,8.33,7.78,4.47,3.665,10
60.403472,8.33,7.78,4.47,3.491,10
60.409722,7.78,7.78,4.917,3.665,10
60.411111,7.78,7.78,4.47,3.491,10
60.4125,8.33,7.78,5.812,3.665,10
60.418056,8.33,7.78,4.917,3.665,10
60.454167,8.89,8.33,4.023,3.491,10
60.495833,8.89,8.33,4.917,4.014,10
60.5375,10,9.44,4.023,4.014,10
60.565972,10,9.44,4.47,4.014,10
60.579167,10.56,10,4.47,4.014,10
60.610417,11.11,10,5.812,3.665,10
60.61875,11.11,10,6.259,3.84,10
60.620833,11.11,10,7.153,3.84,10
60.640972,11.11,10.56,4.917,4.014,9.199
60.645139,11.11,10.56,4.917,4.014,9.034
60.6625,11.67,10.56,5.812,4.014,8.343
60.690278,12.22,11.11,7.6,3.665,7.239
60.704167,12.78,11.11,7.153,3.665,6.687
60.714583,13.33,11.11,6.706,3.665,6.273
60.745833,13.33,11.11,10.282,3.665,5.03
60.754167,13.33,11.11,11.176,3.665,4.699
60.786111,13.89,11.11,8.941,4.014,3.429
60.7875,13.89,11.11,10.282,4.189,3.373
60.79375,13.89,11.11,9.835,3.84,3.125
60.817361,14.44,11.11,11.623,4.014,3.125
60.827083,13.89,11.11,12.517,4.014,3.125
60.829167,13.89,11.11,13.411,4.014,3.125
60.870833,14.44,11.67,10.282,4.189,3.125
60.9125,14.44,11.67,10.729,4.014,3.125
60.927778,14.44,11.67,9.388,3.84,3.125
60.940278,14.44,11.67,8.941,4.014,3.125
60.945833,14.44,11.67,9.835,3.84,3.125
60.954167,14.44,12.22,9.388,4.014,3.125
60.995833,15,12.22,10.729,3.84,3.125
61.029861,14.44,11.67,9.835,4.014,3.125
61.0375,14.44,11.67,10.282,3.84,3.125
61.079167,14.44,11.67,10.729,4.014,0
61.120833,13.89,10.56,8.941,4.014,0
61.1625,13.89,9.44,7.6,4.014,0
61.204167,12.78,9.44,4.023,3.491,0
61.245833,11.11,8.89,4.917,3.665,0
61.2875,10.56,8.33,4.023,3.665,3.125
61.329167,12.78,7.22,7.153,4.014,3.125
61.370833,12.78,1.11,11.623,4.363,3.125
61.411111,7.78,2.22,11.176,5.236,3.125
61.4125,7.78,1.67,9.835,5.236,3.125
61.454167,5.56,-0.56,7.153,4.887,0
61.495833,5.56,-2.78,8.047,4.712,3.125
61.5375,5.56,-3.33,9.388,4.538,3.125
61.579167,4.44,-2.78,14.752,4.887,3.125
61.620833,1.67,-7.78,12.964,4.712,3.125
61.6625,1.11,-10,16.988,4.887,3.125
61.704167,0,-11.67,13.411,4.712,0
61.745833,0.56,-10.56,13.858,4.538,0
61.7875,0,-11.67,14.752,4.887,0
61.829167,0,-11.67,17.882,4.887,0
61.870833,0,-11.67,13.411,4.887,0
61.9125,-0.56,-15,12.964,4.887,0
61.954167,-1.67,-15.56,11.623,4.887,0
61.995833,-2.22,-15.56,14.752,4.887,0
62.0375,-2.22,-15.56,13.858,4.712,0
62.079167,-2.78,-16.11,13.411,4.887,0
62.120833,-3.33,-15.56,12.517,4.712,0
62.1625,-3.89,-14.44,10.282,4.712,0
62.204167,-4.44,-15.56,6.259,4.887,0
62.245833,-5,-15.56,8.047,4.887,0
62.2875,-5.56,-15,6.706,5.061,0
62.329167,-5.56,-15,3.576,4.887,0
62.370833,-6.11,-15,4.023,4.712,0
62.4125,-6.67,-15.56,3.576,4.712,0
62.454167,-7.22,-15,3.129,4.538,0
62.495833,-6.67,-15.56,3.576,4.712,0
62.5375,-5.56,-15.56,7.6,5.236,0
62.579167,-5,-15.56,6.259,5.236,0
62.620833,-3.89,-16.11,6.706,5.236,0
62.6625,-2.78,-17.22,6.706,5.411,0
62.704167,-2.22,-18.33,7.153,17.279,0
62.745833,-1.67,-18.89,4.917,5.061,0
62.7875,-1.11,-20,4.023,4.712,0
62.829167,-1.11,-19.44,5.812,5.061,3.125
62.870833,-1.11,-19.44,5.812,4.712,3.125
62.9125,-1.67,-19.44,5.812,4.712,3.125
62.954167,-2.22,-18.33,7.6,4.363,2.344
62.995833,-2.78,-12.78,8.941,5.061,1.563
63.00625,-4.44,-10,8.047,5.061,1.367
63.0125,-4.44,-11.67,10.729,4.887,1.25
63.0375,-4.44,-13.33,9.388,4.887,0.781
63.079167,-6.11,-20.56,7.6,4.712,0
63.120833,-7.22,-18.33,8.941,4.887,0
63.1625,-7.78,-18.33,6.706,5.061,3.125
63.188194,-8.89,-12.78,7.6,5.585,3.125
63.19375,-8.89,-12.22,6.259,5.411,3.125
63.198611,-8.89,-12.78,6.259,5.411,3.125
63.204167,-8.89,-13.33,6.259,5.76,3.125
63.209028,-8.89,-13.89,5.812,5.585,3.125
63.222222,-9.44,-15.56,8.047,5.411,3.125
63.245833,-10,-18.33,6.259,5.411,3.125
63.2875,-10.56,-20,7.153,5.236,3.125
63.329167,-11.67,-21.11,9.388,5.411,3.125
63.370833,-12.22,-21.67,7.153,5.236,0
63.4125,-12.78,-22.22,6.259,5.061,0
63.454167,-13.33,-23.33,6.259,5.061,0
63.495833,-13.33,-24.44,6.259,5.236,0
63.5375,-12.78,-24.44,6.259,4.887,0
63.579167,-11.67,-24.44,7.153,4.887,0
63.620833,-10.56,-23.33,9.388,5.061,0.625
63.6625,-9.44,-23.33,9.388,4.712,1.25
63.704167,-9.44,-23.89,11.176,5.585,1.875
63.745833,-8.89,-23.89,8.941,5.76,2.5
63.7875,-8.33,-26.11,9.388,5.76,3.125
63.829167,-8.33,-27.22,10.282,5.76,0
63.870833,-8.89,-27.22,9.388,5.411,0
63.9125,-9.44,-26.67,10.282,5.411,0
63.954167,-11.11,-26.11,10.729,5.411,0
63.995833,-11.67,-25,7.153,5.411,0
64.0375,-12.22,-24.44,7.153,5.236,0
64.079167,-12.78,-23.89,7.153,5.236,0
64.120833,-12.78,-25,8.941,5.411,0
64.1625,-13.89,-24.44,4.917,5.76,0
64.204167,-14.44,-25,5.812,5.585,0
64.245833,-15,-25.56,9.388,5.411,0
64.2875,-15,-25.56,10.282,5.236,0
64.329167,-15.56,-25.56,9.388,5.411,0
64.370833,-15.56,-25.56,10.282,5.236,0
64.4125,-15,-25.56,8.047,5.585,0
64.454167,-15,-26.11,9.388,5.585,0
64.495833,-13.89,-26.11,8.941,5.585,0
64.5375,-12.22,-26.11,8.941,5.585,0
64.579167,-10.56,-27.22,10.282,5.76,0
64.620833,-8.33,-27.78,6.706,17.279,0
64.6625,-6.11,-27.22,8.941,5.411,0
64.704167,-5,-28.33,7.153,5.585,0
64.745833,-3.89,-28.33,6.259,5.585,0
64.7875,-3.33,-27.78,7.6,5.236,0
64.829167,-2.78,-27.22,6.259,5.585,0
64.870833,-2.78,-25.56,6.706,5.585,0
64.9125,-3.89,-24.44,5.812,5.411,0
64.954167,-5,-24.44,4.917,5.76,0
64.995833,-6.11,-23.33,4.023,5.934,0
65.0375,-6.67,-23.89,7.153,5.411,0
65.079167,-7.22,-25.56,7.153,5.585,0
65.120833,-7.78,-26.11,5.812,5.76,0
65.1625,-8.33,-25.56,4.917,5.585,0
65.204167,-8.89,-25.56,4.917,5.76,0
65.245833,-9.44,-24.44,4.47,5.76,0
65.2875,-10,-24.44,4.023,5.585,0
65.329167,-11.11,-22.78,4.47,5.236,0
65.370833,-11.11,-22.78,4.023,5.411,0
65.4125,-11.11,-22.78,4.917,5.411,0
65.454167,-11.67,-22.22,4.47,5.236,0
65.495833,-11.11,-22.22,4.023,5.411,0
65.5375,-8.33,-21.67,3.129,5.411,0
65.579167,-5.56,-24.44,2.682,17.279,0
65.620833,-3.33,-25,2.682,17.279,0
65.6625,-1.11,-25,0,17.279,0
65.704167,0.56,-23.33,3.129,17.279,0
65.745833,2.22,-23.89,0,10.821,0
65.7875,3.89,-26.11,2.682,4.363,0
65.829167,5,-26.11,2.682,3.84,0
65.870833,5.56,-26.67,3.129,4.363,0
65.9125,4.44,-25.56,1.341,4.189,0
65.954167,3.33,-22.78,3.129,2.967,0
65.995833,2.78,-21.11,2.682,3.316,0
66.0375,0.56,-16.11,2.682,2.793,0
66.079167,0,-15,3.576,3.491,3.125
66.120833,-0.56,-15,4.47,3.84,3.473
66.1625,-1.11,-13.89,4.47,3.84,3.821
66.204167,-1.11,-12.22,1.341,3.491,4.169
66.245833,-1.11,-11.11,3.129,3.491,4.517
66.2875,-1.11,-9.44,2.682,3.142,4.866
66.329167,-1.11,-8.33,3.576,3.665,5.214
66.370833,-0.56,-7.22,3.576,3.316,5.562
66.4125,-0.56,-6.67,3.576,3.491,5.91
66.454167,0,-6.11,3.576,3.316,6.258
66.495833,0,-4.44,4.023,3.84,6.606
66.5375,0.56,-3.33,4.023,3.84,6.954
66.579167,1.11,-1.67,4.917,3.84,7.302
66.620833,2.78,-0.56,4.47,3.84,7.65
66.661111,2.78,0,4.917,3.84,7.987
66.6625,3.33,0,4.917,3.84,7.998
66.704167,3.89,0.56,5.812,2.967,8.347
66.745833,5,1.11,6.259,3.142,8.695
66.772917,5.56,1.67,4.917,2.967,8.921
66.7875,5.56,2.22,7.6,3.142,9.043
66.825694,5,2.78,5.812,3.142,9.362
66.829167,5,3.33,5.812,3.142,9.391
66.865972,5,3.89,4.917,3.316,9.698
66.869444,5,3.89,5.812,3.316,9.727
66.870833,5,3.89,5.812,3.316,9.739
66.879861,5,3.89,4.47,3.316,9.814
66.902083,5,4.44,4.917,3.316,10
66.909722,5,3.89,4.47,3.316,10
66.9125,5,4.44,4.023,3.316,10
66.951389,6.11,5,4.023,3.491,10
66.954167,5.56,5,3.576,3.491,10
66.961806,5.56,5,4.023,3.316,10
66.975694,5.56,5,4.023,3.491,10
66.995833,5.56,5,4.023,3.491,10
67.0375,5.56,5,4.47,3.665,10
67.061806,6.11,5.56,6.259,3.665,10
67.072222,6.11,5.56,6.259,3.665,9.889
67.077778,7.22,6.11,6.706,3.84,9.829
67.079167,6.67,5.56,6.259,3.84,9.814
67.085417,6.67,5.56,5.812,3.84,9.747
67.119444,7.22,6.11,4.47,3.84,9.383
67.120833,6.67,6.11,5.812,3.84,9.368
67.150694,7.22,6.11,6.259,3.665,9.049
67.1625,7.22,6.11,6.706,3.84,8.922
67.204167,7.22,6.11,5.812,3.665,8.476
67.221528,7.22,6.11,4.917,3.84,8.291
67.226389,7.78,6.11,4.917,3.84,8.239
67.245833,7.78,6.11,5.812,3.665,8.03
67.2875,7.78,6.11,4.023,3.491,7.584
67.329167,7.22,6.11,4.917,3.491,7.139
67.344444,7.22,6.11,4.917,3.665,6.975
67.353472,7.78,6.67,5.812,3.491,6.878
67.370833,8.33,6.67,7.6,3.665,6.693
67.4125,8.89,7.78,9.835,3.665,6.247
67.454167,9.44,7.78,7.6,3.665,5.801
67.495833,10,8.33,8.047,3.84,5.355
67.536111,7.22,5,8.047,4.887,4.924
67.536806,6.67,5,8.047,4.887,4.916
67.579167,6.67,3.89,5.812,4.887,4.463
67.620833,7.78,2.78,3.576,4.538,4.017
67.661111,7.22,2.78,4.917,4.538,3.586
67.6625,7.22,3.33,4.917,4.363,3.571
67.684028,6.67,3.33,7.6,4.538,3.341
67.704167,7.78,2.22,8.047,5.061,3.125
67.745833,8.89,-1.11,9.835,4.887,0
67.7875,10,-5.56,8.047,4.538,0
67.829167,11.11,-10,8.047,4.538,0
67.870833,10.56,-8.89,7.6,4.014,1.562
67.9125,10.56,-7.78,10.282,4.363,3.125
67.954167,8.89,-6.67,6.706,4.189,3.125
67.995833,7.22,-6.67,3.576,4.189,3.125
68.0375,7.78,-6.67,4.023,3.491,3.125
68.079167,7.22,-6.11,3.576,3.665,3.125
68.120833,6.11,-5,4.917,3.491,3.125
68.1625,5.56,-3.89,4.47,3.84,3.125
68.204167,6.11,-5,4.47,4.712,3.125
68.245833,5.56,-5,2.682,4.189,3.125
68.2875,3.33,-5,3.576,3.84,3.125
68.329167,3.33,-5.56,4.023,4.189,0
68.370833,3.89,-6.67,4.47,4.363,0
68.4125,3.89,-8.33,4.47,4.538,0
68.454167,3.33,-9.44,4.47,4.538,0
68.495833,3.33,-10,4.023,4.538,0
68.5375,6.11,-11.11,9.835,4.538,0
68.579167,6.11,-10.56,11.176,4.712,0
68.620833,5.56,-10,12.517,4.887,0
68.6625,5,-9.44,11.623,4.538,0
68.704167,5.56,-9.44,12.517,17.279,0
68.745833,5,-10.56,11.623,4.538,0
68.7875,6.11,-12.22,13.411,4.887,0
68.829167,7.22,-12.22,8.941,4.887,0
68.870833,6.67,-13.33,8.941,4.887,0
68.9125,6.11,-13.33,7.6,4.712,0
68.954167,4.44,-13.33,5.812,4.887,0
68.995833,3.89,-12.78,5.812,4.887,0
69.0375,2.78,-11.67,6.259,4.887,0
69.079167,2.22,-11.11,6.706,4.712,0
69.120833,1.67,-11.67,6.706,4.887,0
69.1625,1.11,-11.11,5.812,4.887,3.125
69.204167,0.56,-10.56,6.706,5.236,3.878
69.245833,0,-9.44,8.941,5.411,4.63
69.2875,-0.56,-8.89,4.023,5.061,5.383
69.329167,-0.56,-9.44,3.576,5.411,6.136
69.370833,-1.11,-8.89,1.341,4.712,6.889
69.4125,-1.11,-8.89,2.235,3.142,7.641
69.440278,-2.22,-7.22,2.235,17.279,8.143
69.449306,-2.78,-6.67,1.341,3.491,8.306
69.454167,-2.78,-5.56,2.682,3.491,8.394
69.456944,-2.78,-5.56,2.682,3.491,8.444
69.481944,-2.78,-5.56,2.682,3.665,8.896
69.494444,-2.78,-5,1.341,2.967,9.122
69.495833,-2.78,-5,0,2.994,9.147
69.503472,-2.78,-5,1.341,3.142,9.285
69.515278,-2.78,-5,0,3.687,9.498
69.522917,-2.78,-4.44,0,4.039,9.636
69.5375,-2.78,-4.44,1.341,4.712,9.9
69.543056,-2.78,-4.44,0,4.635,10
69.55,-2.78,-4.44,2.235,4.538,9.895
69.579167,-2.78,-4.44,2.235,5.061,9.452
69.5875,-2.78,-5,1.341,5.411,9.325
69.609028,-2.22,-5,1.341,5.061,8.998
69.617361,-2.78,-6.11,2.682,5.411,8.872
69.619444,-2.22,-6.11,2.682,5.76,8.84
69.620833,-2.22,-5.56,2.682,5.76,8.819
69.642361,-2.78,-5.56,2.235,5.061,8.492
69.645139,-2.78,-5,2.682,4.887,8.45
69.661111,-2.78,-6.11,3.576,4.887,8.207
69.6625,-2.78,-5.56,3.129,4.887,8.186
69.674306,-2.78,-5,2.682,5.236,8.007
69.691667,-2.22,-6.11,3.576,5.236,7.743
69.697917,-2.22,-5.56,3.576,5.061,7.649
69.704167,-2.22,-5.56,4.023,5.061,7.554
69.717361,-2.22,-5,4.023,5.061,7.353
69.722222,-2.78,-5.56,4.023,5.061,7.28
69.73125,-2.78,-5.56,4.47,4.887,7.142
69.740972,-2.78,-5.56,4.023,4.887,6.995
69.744444,-2.78,-6.11,4.023,5.061,6.942
69.745833,-2.78,-5.56,3.576,5.061,6.921
69.752083,-2.78,-5.56,4.47,5.061,6.826
69.7875,-2.78,-5.56,6.259,4.887,6.288
69.794444,-2.78,-6.11,6.706,5.061,6.183
69.811111,-2.22,-7.22,6.706,5.236,5.93
69.829167,-2.22,-7.78,4.47,5.411,5.656
69.870833,-1.67,-8.33,5.812,5.411,5.023
69.9125,-1.67,-10,3.129,4.887,4.39
69.954167,-1.67,-12.22,6.259,4.887,3.758
69.995833,-3.33,-13.89,9.388,4.887,3.125
70.0375,-5,-16.11,8.047,4.887,0
70.079167,-5.56,-18.33,8.941,4.887,0
70.120833,-6.67,-19.44,8.047,4.887,0
70.1625,-7.22,-19.44,8.941,4.887,0
70.204167,-8.33,-19.44,11.176,4.712,0
70.245833,-9.44,-19.44,10.282,4.887,0
70.2875,-10,-17.78,13.411,4.887,3.125
70.29375,-10.56,-16.11,11.623,5.411,3.125
70.318056,-11.11,-16.67,7.6,5.411,3.125
70.329167,-11.11,-16.67,9.388,5.411,2.467
70.370833,-12.22,-22.22,9.835,5.236,0
70.4125,-13.33,-23.89,6.259,17.279,3.125
70.454167,-14.44,-23.89,7.6,5.236,0
70.495833,-14.44,-25,11.176,5.236,0
70.5375,-14.44,-25.56,10.282,5.061,0
70.579167,-13.89,-26.11,12.517,5.061,0
70.620833,-12.78,-25.56,11.623,4.887,0
70.6625,-11.67,-24.44,9.835,17.279,3.125
70.704167,-11.11,-24.44,13.411,5.061,3.125
70.745833,-10.56,-23.89,11.623,4.712,3.125
70.7875,-9.44,-22.78,12.517,5.061,3.125
70.829167,-9.44,-22.22,10.729,4.712,3.125
70.870833,-10,-21.67,10.729,5.061,3.125
70.9125,-10,-21.11,9.835,4.887,3.125
70.954167,-10.56,-22.22,6.706,4.887,3.125
70.995833,-10.56,-21.11,6.706,5.061,3.125
71.0375,-10.56,-21.11,5.812,5.236,3.125
71.079167,-11.11,-21.67,8.047,5.061,3.125
71.120833,-11.67,-22.22,8.047,5.061,0
71.1625,-12.22,-22.78,6.706,5.236,0
71.204167,-12.78,-22.78,7.6,5.061,0
71.245833,-13.33,-22.22,8.047,5.236,0
71.2875,-13.33,-22.78,4.47,5.236,0
71.329167,-13.89,-23.33,5.812,5.236,0
71.370833,-14.44,-23.89,6.706,4.887,0
71.4125,-15,-23.89,6.706,4.887,0
71.454167,-15,-23.89,6.706,4.887,0
71.495833,-15,-23.89,8.047,4.712,0
71.5375,-13.89,-23.89,7.153,5.061,0
71.579167,-12.78,-23.89,8.941,5.236,0
71.620833,-11.11,-23.33,5.812,4.712,0
71.6625,-10,-22.78,8.047,5.061,0
71.704167,-7.78,-22.22,6.259,17.279,0
71.745833,-7.22,-21.11,7.153,4.538,0
71.7875,-6.67,-21.67,7.6,5.236,0
71.829167,-6.11,-21.67,7.153,4.887,0
71.870833,-6.67,-21.67,8.047,4.712,0
71.9125,-7.22,-21.67,8.941,5.061,0
71.954167,-8.33,-21.11,8.941,4.887,0
71.995833,-8.89,-20,7.153,4.887,0
72.0375,-9.44,-20,6.259,4.887,0
72.079167,-10,-20,5.812,4.887,0
72.120833,-10.56,-20,6.706,4.887,0
72.1625,-10.56,-20.56,7.6,4.887,0
72.204167,-11.11,-21.11,6.706,5.411,0
72.245833,-11.67,-20.56,5.812,5.061,0
72.2875,-12.22,-20.56,3.576,5.411,0
72.329167,-12.22,-20.56,3.129,5.585,0
72.370833,-13.33,-20.56,1.341,4.712,0
72.4125,-13.33,-20.56,3.129,5.236,0
72.454167,-13.33,-20.56,4.47,5.236,0
72.495833,-12.78,-20.56,3.576,5.236,0
72.5375,-11.11,-20.56,7.153,5.76,0
72.579167,-9.44,-21.11,4.023,5.236,0
72.620833,-7.78,-20.56,4.917,4.887,0
72.6625,-6.11,-20.56,2.235,17.279,0
72.704167,-4.44,-20,2.682,17.279,0
72.745833,-3.33,-19.44,2.906,17.279,0
72.7875,-1.67,-19.44,3.129,17.279,0
72.829167,-1.11,-19.44,2.682,10.472,0
72.870833,-1.67,-20,2.235,3.665,0
72.9125,-1.11,-20,2.235,4.363,0
72.954167,-1.67,-19.44,1.341,4.014,0
72.995833,-2.78,-17.78,2.682,3.491,0
73.0375,-3.89,-17.22,2.235,3.491,0
73.079167,-3.89,-16.67,2.682,3.491,0
73.120833,-5,-13.89,2.235,3.84,0
73.1625,-5.56,-13.33,2.235,3.84,3.125
73.204167,-5,-13.33,0,3.374,4.5
73.245833,-5,-12.78,0,2.909,5.875
73.2875,-5,-13.33,4.023,2.443,7.25
73.327778,-6.11,-7.78,1.341,1.745,8.579
73.329167,-6.11,-8.33,0,1.466,8.625
73.33125,-6.11,-8.33,1.341,1.047,8.694
73.370833,-6.11,-7.78,2.682,0.698,10
73.382639,-6.11,-7.78,2.682,0.873,10
73.39375,-6.11,-7.78,2.682,0.698,10
73.406944,-6.11,-7.78,3.576,0.698,10
73.411111,-6.11,-7.78,4.023,0.698,10
73.4125,-6.11,-7.78,3.129,0.698,10
73.41875,-6.11,-7.78,4.917,0.873,10
73.431944,-6.11,-7.78,4.917,0.873,10
73.448611,-6.11,-7.78,4.917,0.873,10
73.454167,-6.11,-7.78,4.917,0.873,10
73.495833,-6.11,-7.78,4.47,0.698,10
73.507639,-6.11,-7.78,4.917,0.698,10
73.513194,-6.11,-7.78,5.812,0.698,10
73.522917,-6.11,-7.78,7.153,0.524,10
73.5375,-5.56,-7.22,4.917,0.698,10
73.545139,-5.56,-6.67,6.259,0.698,10
73.579167,-4.44,-5.56,8.941,0.873,10
73.611806,-3.89,-5,8.941,0.873,10
73.620833,-3.89,-5,6.706,0.873,10
73.6625,-2.78,-3.89,10.282,0.873,10
