                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
  1719.999,   1,  0.29418970E+09,   0.96173009E+08,  -0.12333541E+10,  -0.55961357E+09,  -0.61457270E+08,   0.54886467E+08,   0.13914689E+10,   0.00000000E+00,  -0.37743219E-09,
  1721.000,   1,  0.29420438E+09,   0.96173009E+08,  -0.12341700E+10,  -0.55962696E+09,  -0.61527408E+08,   0.54914750E+08,   0.13923298E+10,   0.00000000E+00,  -0.41401919E-09,
  1721.998,   1,  0.29421607E+09,   0.96173009E+08,  -0.12350020E+10,  -0.55964035E+09,  -0.61607378E+08,   0.54932581E+08,   0.13931705E+10,   0.00000000E+00,  -0.33551145E-09,
  1722.999,   1,  0.29422603E+09,   0.96173009E+08,  -0.12358399E+10,  -0.55965417E+09,  -0.61676399E+08,   0.54949597E+08,   0.13939593E+10,   0.00000000E+00,  -0.35906645E-09,
  1723.999,   1,  0.29423554E+09,   0.96173009E+08,  -0.12366821E+10,  -0.55966800E+09,  -0.61740642E+08,   0.54980931E+08,   0.13946705E+10,   0.00000000E+00,  -0.29995297E-09,
  1724.999,   1,  0.29424435E+09,   0.96173009E+08,  -0.12375106E+10,  -0.55968182E+09,  -0.61791560E+08,   0.55027608E+08,   0.13952997E+10,   0.00000000E+00,  -0.27611954E-09,
  1726.000,   1,  0.29425432E+09,   0.96177040E+08,  -0.12383015E+10,  -0.55969565E+09,  -0.61832335E+08,   0.55054707E+08,   0.13959242E+10,   0.00000000E+00,  -0.20866139E-09,
  1726.999,   1,  0.29426559E+09,   0.96374462E+08,  -0.12390987E+10,  -0.55970947E+09,  -0.61885671E+08,   0.55046996E+08,   0.13966233E+10,   0.00000000E+00,  -0.12948911E-09,
  1727.999,   1,  0.29427725E+09,   0.96374462E+08,  -0.12399035E+10,  -0.55972329E+09,  -0.61964511E+08,   0.55020773E+08,   0.13974178E+10,   0.00000000E+00,  -0.13925791E-09,
  1728.998,   1,  0.29428777E+09,   0.96374462E+08,  -0.12407182E+10,  -0.55973712E+09,  -0.62035887E+08,   0.55010955E+08,   0.13982570E+10,   0.00000000E+00,  -0.11072905E-09,
  1729.998,   1,  0.29429827E+09,   0.96374462E+08,  -0.12415478E+10,  -0.55975094E+09,  -0.62091669E+08,   0.55011819E+08,   0.13990924E+10,   0.00000000E+00,  -0.22275532E-09,
  1731.000,   1,  0.29430779E+09,   0.96374462E+08,  -0.12423680E+10,  -0.55976692E+09,  -0.62136926E+08,   0.55012252E+08,   0.13999713E+10,   0.00000000E+00,  -0.26377007E-09,
  1731.999,   1,  0.29431764E+09,   0.96374462E+08,  -0.12431747E+10,  -0.55978981E+09,  -0.62179177E+08,   0.55014837E+08,   0.14009226E+10,   0.00000000E+00,  -0.27864091E-09,
  1732.999,   1,  0.29432938E+09,   0.96374462E+08,  -0.12439798E+10,  -0.55982047E+09,  -0.62220268E+08,   0.55020021E+08,   0.14019014E+10,   0.00000000E+00,  -0.26934261E-09,
  1733.999,   1,  0.29433776E+09,   0.96374462E+08,  -0.12447966E+10,  -0.55985934E+09,  -0.62265242E+08,   0.55030089E+08,   0.14028782E+10,   0.00000000E+00,  -0.23325955E-09,
  1734.999,   1,  0.29434822E+09,   0.96374462E+08,  -0.12456192E+10,  -0.55990556E+09,  -0.62309378E+08,   0.55063449E+08,   0.14038347E+10,   0.00000000E+00,  -0.21457956E-09,
  1736.000,   1,  0.29436468E+09,   0.96374462E+08,  -0.12464592E+10,  -0.55995566E+09,  -0.62354068E+08,   0.55100065E+08,   0.14047931E+10,   0.00000000E+00,  -0.15758415E-09,
  1736.998,   1,  0.29438173E+09,   0.96374462E+08,  -0.12473124E+10,  -0.56000750E+09,  -0.62394435E+08,   0.55085183E+08,   0.14057722E+10,   0.00000000E+00,  -0.19070266E-09,
  1737.997,   1,  0.29439986E+09,   0.96374462E+08,  -0.12481332E+10,  -0.56006365E+09,  -0.62441453E+08,   0.55012952E+08,   0.14067537E+10,   0.00000000E+00,  -0.22171939E-09,
  1738.998,   1,  0.29442124E+09,   0.96519787E+08,  -0.12489026E+10,  -0.56013318E+09,  -0.62476410E+08,   0.54934860E+08,   0.14077406E+10,   0.00000000E+00,  -0.23939272E-09,
  1739.998,   1,  0.29444739E+09,   0.96548029E+08,  -0.12496395E+10,  -0.56022516E+09,  -0.62498511E+08,   0.54911282E+08,   0.14087379E+10,   0.00000000E+00,  -0.30212817E-09,
  1740.997,   1,  0.29447894E+09,   0.96729000E+08,  -0.12503930E+10,  -0.56034823E+09,  -0.62528037E+08,   0.54922814E+08,   0.14096773E+10,   0.00000000E+00,  -0.32802066E-09,
  1741.999,   1,  0.29451551E+09,   0.96845945E+08,  -0.12511676E+10,  -0.56048992E+09,  -0.62543236E+08,   0.54937915E+08,   0.14105220E+10,   0.00000000E+00,  -0.39112540E-09,
  1742.999,   1,  0.29455368E+09,   0.96845945E+08,  -0.12519224E+10,  -0.56062947E+09,  -0.62601553E+08,   0.54975308E+08,   0.14113434E+10,   0.00000000E+00,  -0.40216354E-09,
  1744.000,   1,  0.29458989E+09,   0.96845945E+08,  -0.12526720E+10,  -0.56075909E+09,  -0.62653647E+08,   0.55031453E+08,   0.14121468E+10,   0.00000000E+00,  -0.42437308E-09,
  1744.999,   1,  0.29462232E+09,   0.96845945E+08,  -0.12534272E+10,  -0.56087059E+09,  -0.62692385E+08,   0.55075430E+08,   0.14128520E+10,   0.00000000E+00,  -0.37406414E-09,
  1745.999,   1,  0.29465058E+09,   0.96845945E+08,  -0.12541566E+10,  -0.56095962E+09,  -0.62734315E+08,   0.55080549E+08,   0.14134806E+10,   0.00000000E+00,  -0.34405770E-09,
  1746.996,   1,  0.29467628E+09,   0.96845945E+08,  -0.12548689E+10,  -0.56103092E+09,  -0.62769311E+08,   0.55069869E+08,   0.14141048E+10,   0.00000000E+00,  -0.32426707E-09,
  1747.998,   1,  0.29469988E+09,   0.96845945E+08,  -0.12556062E+10,  -0.56108711E+09,  -0.62806814E+08,   0.55071862E+08,   0.14147263E+10,   0.00000000E+00,  -0.34084504E-09,
  1748.999,   1,  0.29472253E+09,   0.96845945E+08,  -0.12563627E+10,  -0.56112732E+09,  -0.62849334E+08,   0.55088678E+08,   0.14153113E+10,   0.00000000E+00,  -0.31942410E-09,
  1749.999,   1,  0.29474487E+09,   0.96845945E+08,  -0.12571186E+10,  -0.56116704E+09,  -0.62881643E+08,   0.55107711E+08,   0.14159808E+10,   0.00000000E+00,  -0.21798079E-09,
  1750.996,   1,  0.29476641E+09,   0.96845945E+08,  -0.12578691E+10,  -0.56122015E+09,  -0.62910817E+08,   0.55122677E+08,   0.14167798E+10,   0.00000000E+00,  -0.23453862E-09,
  1751.999,   1,  0.29478687E+09,   0.96870074E+08,  -0.12586013E+10,  -0.56128234E+09,  -0.62932891E+08,   0.55131494E+08,   0.14175821E+10,   0.00000000E+00,  -0.30398628E-09,
  1752.996,   1,  0.29480574E+09,   0.96874105E+08,  -0.12593295E+10,  -0.56134930E+09,  -0.62971175E+08,   0.55131494E+08,   0.14183748E+10,   0.00000000E+00,  -0.29862730E-09,
  1753.999,   1,  0.29482414E+09,   0.96882166E+08,  -0.12600526E+10,  -0.56141627E+09,  -0.63017392E+08,   0.55138953E+08,   0.14191622E+10,   0.00000000E+00,  -0.22945999E-09,
  1754.998,   1,  0.29484343E+09,   0.96890228E+08,  -0.12607809E+10,  -0.56148193E+09,  -0.63071912E+08,   0.55164262E+08,   0.14199492E+10,   0.00000000E+00,  -0.27821483E-09,
  1755.998,   1,  0.29486289E+09,   0.96890228E+08,  -0.12615318E+10,  -0.56154587E+09,  -0.63124370E+08,   0.55206576E+08,   0.14207360E+10,   0.00000000E+00,  -0.29981353E-09,
  1756.998,   1,  0.29488185E+09,   0.96890228E+08,  -0.12622750E+10,  -0.56160549E+09,  -0.63163212E+08,   0.55248072E+08,   0.14215224E+10,   0.00000000E+00,  -0.24353770E-09,
  1757.998,   1,  0.29490064E+09,   0.96890228E+08,  -0.12630166E+10,  -0.56166080E+09,  -0.63210227E+08,   0.55271721E+08,   0.14223081E+10,   0.00000000E+00,  -0.26455548E-09,
  1759.000,   1,  0.29491905E+09,   0.96890228E+08,  -0.12637352E+10,  -0.56170618E+09,  -0.63275920E+08,   0.55257835E+08,   0.14231384E+10,   0.00000000E+00,  -0.24341906E-09,
  1760.000,   1,  0.29493701E+09,   0.96890228E+08,  -0.12644224E+10,  -0.56174118E+09,  -0.63335622E+08,   0.55214642E+08,   0.14240485E+10,   0.00000000E+00,  -0.25568739E-09,
  1760.999,   1,  0.29495479E+09,   0.96890228E+08,  -0.12651235E+10,  -0.56177315E+09,  -0.63398182E+08,   0.55146320E+08,   0.14249929E+10,   0.00000000E+00,  -0.29172690E-09,
  1761.999,   1,  0.29497212E+09,   0.96890228E+08,  -0.12658352E+10,  -0.56180512E+09,  -0.63451591E+08,   0.55075260E+08,   0.14259359E+10,   0.00000000E+00,  -0.31673928E-09,
  1762.999,   1,  0.29498684E+09,   0.96890228E+08,  -0.12665363E+10,  -0.56183708E+09,  -0.63502527E+08,   0.55020698E+08,   0.14268757E+10,   0.00000000E+00,  -0.35677761E-09,
  1763.996,   1,  0.29499918E+09,   0.96890228E+08,  -0.12672427E+10,  -0.56186905E+09,  -0.63550170E+08,   0.54985065E+08,   0.14278130E+10,   0.00000000E+00,  -0.35689526E-09,
  1765.000,   1,  0.29501187E+09,   0.96894259E+08,  -0.12679391E+10,  -0.56190059E+09,  -0.63588540E+08,   0.54982724E+08,   0.14287512E+10,   0.00000000E+00,  -0.39409691E-09,
  1765.999,   1,  0.29502882E+09,   0.96950743E+08,  -0.12686223E+10,  -0.56193213E+09,  -0.63602045E+08,   0.54991361E+08,   0.14296558E+10,   0.00000000E+00,  -0.38305322E-09,
  1767.000,   1,  0.29504936E+09,   0.97011204E+08,  -0.12693113E+10,  -0.56196409E+09,  -0.63608589E+08,   0.54985787E+08,   0.14304886E+10,   0.00000000E+00,  -0.46831905E-09,
  1767.998,   1,  0.29506748E+09,   0.97011204E+08,  -0.12699905E+10,  -0.56199563E+09,  -0.63636467E+08,   0.54948405E+08,   0.14312840E+10,   0.00000000E+00,  -0.49229385E-09,
  1769.000,   1,  0.29508123E+09,   0.97011204E+08,  -0.12706783E+10,  -0.56202673E+09,  -0.63681521E+08,   0.54894692E+08,   0.14320759E+10,   0.00000000E+00,  -0.51984312E-09,
  1769.998,   1,  0.29509282E+09,   0.97011204E+08,  -0.12713692E+10,  -0.56205827E+09,  -0.63731469E+08,   0.54856483E+08,   0.14328633E+10,   0.00000000E+00,  -0.48921598E-09,
  1770.996,   1,  0.29510432E+09,   0.97011204E+08,  -0.12720535E+10,  -0.56209024E+09,  -0.63768851E+08,   0.54840046E+08,   0.14336490E+10,   0.00000000E+00,  -0.48227796E-09,
  1771.999,   1,  0.29511583E+09,   0.97011204E+08,  -0.12727431E+10,  -0.56212221E+09,  -0.63799022E+08,   0.54835135E+08,   0.14344416E+10,   0.00000000E+00,  -0.53039471E-09,
  1772.998,   1,  0.29512741E+09,   0.97063576E+08,  -0.12734291E+10,  -0.56215417E+09,  -0.63814988E+08,   0.54875451E+08,   0.14351868E+10,   0.00000000E+00,  -0.60080482E-09,
  1773.998,   1,  0.29513926E+09,   0.97063576E+08,  -0.12740921E+10,  -0.56218614E+09,  -0.63866288E+08,   0.54956379E+08,   0.14358394E+10,   0.00000000E+00,  -0.67675271E-09,
  1774.998,   1,  0.29515181E+09,   0.97063576E+08,  -0.12747491E+10,  -0.56221768E+09,  -0.63910095E+08,   0.55039173E+08,   0.14364523E+10,   0.00000000E+00,  -0.63538040E-09,
  1776.000,   1,  0.29516440E+09,   0.97071637E+08,  -0.12754298E+10,  -0.56224921E+09,  -0.63948133E+08,   0.55089111E+08,   0.14370604E+10,   0.00000000E+00,  -0.56440221E-09,
  1776.998,   1,  0.29517635E+09,   0.97071637E+08,  -0.12761176E+10,  -0.56228118E+09,  -0.64001899E+08,   0.55104087E+08,   0.14376635E+10,   0.00000000E+00,  -0.58856390E-09,
  1777.999,   1,  0.29518816E+09,   0.97099879E+08,  -0.12768008E+10,  -0.56231315E+09,  -0.64053312E+08,   0.55117196E+08,   0.14382630E+10,   0.00000000E+00,  -0.54735177E-09,
  1779.000,   1,  0.29520054E+09,   0.97099879E+08,  -0.12774931E+10,  -0.56234512E+09,  -0.64111666E+08,   0.55122828E+08,   0.14388609E+10,   0.00000000E+00,  -0.47227834E-09,
  1779.999,   1,  0.29521336E+09,   0.97099879E+08,  -0.12781756E+10,  -0.56237709E+09,  -0.64164748E+08,   0.55122828E+08,   0.14394649E+10,   0.00000000E+00,  -0.48684862E-09,
  1780.998,   1,  0.29522596E+09,   0.97099879E+08,  -0.12788593E+10,  -0.56240905E+09,  -0.64211231E+08,   0.55141634E+08,   0.14400716E+10,   0.00000000E+00,  -0.52258151E-09,
  1781.999,   1,  0.29523842E+09,   0.97099879E+08,  -0.12795478E+10,  -0.56244102E+09,  -0.64244360E+08,   0.55179362E+08,   0.14406732E+10,   0.00000000E+00,  -0.57666618E-09,
  1783.000,   1,  0.29525186E+09,   0.97116057E+08,  -0.12802377E+10,  -0.56247299E+09,  -0.64254583E+08,   0.55217090E+08,   0.14412774E+10,   0.00000000E+00,  -0.61218831E-09,
  1783.998,   1,  0.29526677E+09,   0.97249043E+08,  -0.12809297E+10,  -0.56250453E+09,  -0.64270386E+08,   0.55242335E+08,   0.14418875E+10,   0.00000000E+00,  -0.62830290E-09,
  1784.999,   1,  0.29528144E+09,   0.97249043E+08,  -0.12816093E+10,  -0.56253563E+09,  -0.64324696E+08,   0.55247111E+08,   0.14425423E+10,   0.00000000E+00,  -0.67618553E-09,
  1785.998,   1,  0.29529466E+09,   0.97249043E+08,  -0.12822865E+10,  -0.56256673E+09,  -0.64372061E+08,   0.55194156E+08,   0.14432319E+10,   0.00000000E+00,  -0.73137921E-09,
  1786.999,   1,  0.29531482E+09,   0.97249043E+08,  -0.12829575E+10,  -0.56259784E+09,  -0.64408361E+08,   0.55084741E+08,   0.14439162E+10,   0.00000000E+00,  -0.68579783E-09,
  1787.999,   1,  0.29534674E+09,   0.97305527E+08,  -0.12836229E+10,  -0.56262894E+09,  -0.64420470E+08,   0.54983895E+08,   0.14446056E+10,   0.00000000E+00,  -0.74234782E-09,
  1789.000,   1,  0.29537620E+09,   0.97305527E+08,  -0.12842968E+10,  -0.56265962E+09,  -0.64466037E+08,   0.54953065E+08,   0.14452915E+10,   0.00000000E+00,  -0.75769824E-09,
  1789.999,   1,  0.29539549E+09,   0.97305527E+08,  -0.12849770E+10,  -0.56269072E+09,  -0.64570358E+08,   0.55008581E+08,   0.14459680E+10,   0.00000000E+00,  -0.70377492E-09,
  1790.999,   1,  0.29541042E+09,   0.97305527E+08,  -0.12856511E+10,  -0.56272226E+09,  -0.64638061E+08,   0.55088238E+08,   0.14466426E+10,   0.00000000E+00,  -0.75342210E-09,
  1791.998,   1,  0.29546603E+09,   0.97374077E+08,  -0.12863170E+10,  -0.56275379E+09,  -0.64672599E+08,   0.55122242E+08,   0.14474195E+10,   0.00000000E+00,  -0.69285508E-09,
  1792.999,   1,  0.29557573E+09,   0.98410544E+08,  -0.12869754E+10,  -0.56278533E+09,  -0.64682761E+08,   0.55066656E+08,   0.14482908E+10,   0.00000000E+00,  -0.75574618E-09,
  1793.997,   1,  0.29567757E+09,   0.98410544E+08,  -0.12876049E+10,  -0.56281643E+09,  -0.64735380E+08,   0.54960096E+08,   0.14491237E+10,   0.00000000E+00,  -0.77358040E-09,
  1794.999,   1,  0.29574819E+09,   0.98410544E+08,  -0.12882283E+10,  -0.56284754E+09,  -0.64774562E+08,   0.54864157E+08,   0.14499083E+10,   0.00000000E+00,  -0.78571707E-09,
  1795.999,   1,  0.29580423E+09,   0.98410544E+08,  -0.12888722E+10,  -0.56287907E+09,  -0.64811200E+08,   0.54798575E+08,   0.14506719E+10,   0.00000000E+00,  -0.80943508E-09,
  1796.997,   1,  0.29585451E+09,   0.98442762E+08,  -0.12895261E+10,  -0.56291104E+09,  -0.64826924E+08,   0.54763266E+08,   0.14514264E+10,   0.00000000E+00,  -0.87858174E-09,
  1797.997,   1,  0.29590136E+09,   0.98442762E+08,  -0.12901956E+10,  -0.56294258E+09,  -0.64837485E+08,   0.54770507E+08,   0.14521736E+10,   0.00000000E+00,  -0.86993227E-09,
  1798.999,   1,  0.29594504E+09,   0.98442762E+08,  -0.12908686E+10,  -0.56297368E+09,  -0.64853855E+08,   0.54803790E+08,   0.14529151E+10,   0.00000000E+00,  -0.79687747E-09,
  1799.996,   1,  0.29598517E+09,   0.98442762E+08,  -0.12915295E+10,  -0.56300478E+09,  -0.64875310E+08,   0.54781637E+08,   0.14536506E+10,   0.00000000E+00,  -0.73541834E-09,
  1800.997,   1,  0.29602370E+09,   0.98466891E+08,  -0.12921841E+10,  -0.56303589E+09,  -0.64883931E+08,   0.54700746E+08,   0.14543842E+10,   0.00000000E+00,  -0.74007007E-09,
  1801.996,   1,  0.29606650E+09,   0.98664313E+08,  -0.12928438E+10,  -0.56306699E+09,  -0.64887799E+08,   0.54605583E+08,   0.14551266E+10,   0.00000000E+00,  -0.70807770E-09,
  1802.998,   1,  0.29611201E+09,   0.98680491E+08,  -0.12935046E+10,  -0.56309810E+09,  -0.64910303E+08,   0.54557158E+08,   0.14558727E+10,   0.00000000E+00,  -0.72448519E-09,
  1803.999,   1,  0.29615520E+09,   0.98680491E+08,  -0.12941535E+10,  -0.56312920E+09,  -0.64939503E+08,   0.54560902E+08,   0.14566129E+10,   0.00000000E+00,  -0.84113007E-09,
  1804.999,   1,  0.29619740E+09,   0.98781259E+08,  -0.12948284E+10,  -0.56316073E+09,  -0.64958858E+08,   0.54575845E+08,   0.14572881E+10,   0.00000000E+00,  -0.74892277E-09,
  1805.999,   1,  0.29623741E+09,   0.98829655E+08,  -0.12955113E+10,  -0.56319227E+09,  -0.64981171E+08,   0.54620567E+08,   0.14578559E+10,   0.00000000E+00,  -0.75715194E-09,
  1806.999,   1,  0.29627375E+09,   0.98829655E+08,  -0.12961722E+10,  -0.56322338E+09,  -0.65019249E+08,   0.54683927E+08,   0.14583775E+10,   0.00000000E+00,  -0.87245206E-09,
  1807.996,   1,  0.29630727E+09,   0.98829655E+08,  -0.12968565E+10,  -0.56325448E+09,  -0.65061099E+08,   0.54747287E+08,   0.14588940E+10,   0.00000000E+00,  -0.87862816E-09,
  1808.996,   1,  0.29633896E+09,   0.98833685E+08,  -0.12975355E+10,  -0.56328601E+09,  -0.65103684E+08,   0.54779080E+08,   0.14594062E+10,   0.00000000E+00,  -0.88637017E-09,
  1809.998,   1,  0.29637417E+09,   0.99014656E+08,  -0.12981942E+10,  -0.56331798E+09,  -0.65140104E+08,   0.54773772E+08,   0.14599233E+10,   0.00000000E+00,  -0.91580510E-09,
  1810.997,   1,  0.29641283E+09,   0.99264175E+08,  -0.12988729E+10,  -0.56334995E+09,  -0.65166735E+08,   0.54716939E+08,   0.14604461E+10,   0.00000000E+00,  -0.95374719E-09,
  1811.999,   1,  0.29645148E+09,   0.99264175E+08,  -0.12995552E+10,  -0.56338149E+09,  -0.65202728E+08,   0.54606087E+08,   0.14609688E+10,   0.00000000E+00,  -0.10242639E-08,
  1812.998,   1,  0.29649197E+09,   0.99441033E+08,  -0.13002164E+10,  -0.56341302E+09,  -0.65223686E+08,   0.54483993E+08,   0.14614936E+10,   0.00000000E+00,  -0.10300005E-08,
  1813.996,   1,  0.29653246E+09,   0.99441033E+08,  -0.13008827E+10,  -0.56344198E+09,  -0.65233866E+08,   0.54404332E+08,   0.14620175E+10,   0.00000000E+00,  -0.98863685E-09,
  1814.997,   1,  0.29657137E+09,   0.99441033E+08,  -0.13015517E+10,  -0.56346790E+09,  -0.65242635E+08,   0.54343263E+08,   0.14625385E+10,   0.00000000E+00,  -0.98317732E-09,
  1815.998,   1,  0.29661099E+09,   0.99441033E+08,  -0.13022122E+10,  -0.56349382E+09,  -0.65246883E+08,   0.54263002E+08,   0.14630619E+10,   0.00000000E+00,  -0.95586680E-09,
  1816.998,   1,  0.29665623E+09,   0.99441033E+08,  -0.13028657E+10,  -0.56351974E+09,  -0.65248403E+08,   0.54199732E+08,   0.14636088E+10,   0.00000000E+00,  -0.89267677E-09,
  1817.991,   1,  0.29672693E+09,   0.99441033E+08,  -0.13035210E+10,  -0.56354566E+09,  -0.65248839E+08,   0.54176219E+08,   0.14642038E+10,   0.00000000E+00,  -0.86756856E-09,
  1818.997,   1,  0.29683556E+09,   0.99698779E+08,  -0.13041968E+10,  -0.56357158E+09,  -0.65251295E+08,   0.54176138E+08,   0.14648393E+10,   0.00000000E+00,  -0.88266464E-09,
  1819.998,   1,  0.29694705E+09,   0.99698779E+08,  -0.13048369E+10,  -0.56359750E+09,  -0.65260194E+08,   0.54160608E+08,   0.14654693E+10,   0.00000000E+00,  -0.83046025E-09,
  1820.997,   1,  0.29703163E+09,   0.99698779E+08,  -0.13054472E+10,  -0.56362342E+09,  -0.65277792E+08,   0.54152490E+08,   0.14660654E+10,   0.00000000E+00,  -0.83763034E-09,
  1821.999,   1,  0.29709698E+09,   0.99718932E+08,  -0.13060767E+10,  -0.56364934E+09,  -0.65283709E+08,   0.54186909E+08,   0.14666392E+10,   0.00000000E+00,  -0.79157178E-09,
  1822.996,   1,  0.29715229E+09,   0.99718932E+08,  -0.13067063E+10,  -0.56367526E+09,  -0.65289948E+08,   0.54253135E+08,   0.14672010E+10,   0.00000000E+00,  -0.76421083E-09,
  1823.996,   1,  0.29720720E+09,   0.99718932E+08,  -0.13073394E+10,  -0.56370118E+09,  -0.65296393E+08,   0.54312648E+08,   0.14677767E+10,   0.00000000E+00,  -0.74062899E-09,
  1824.999,   1,  0.29731534E+09,   0.10019466E+09,  -0.13079927E+10,  -0.56372710E+09,  -0.65299368E+08,   0.54317909E+08,   0.14684431E+10,   0.00000000E+00,  -0.72645466E-09,
  1826.000,   1,  0.29744924E+09,   0.10019466E+09,  -0.13086613E+10,  -0.56375302E+09,  -0.65306581E+08,   0.54274002E+08,   0.14691344E+10,   0.00000000E+00,  -0.74610521E-09,
  1826.999,   1,  0.29754289E+09,   0.10019466E+09,  -0.13093103E+10,  -0.56378152E+09,  -0.65315518E+08,   0.54283365E+08,   0.14697559E+10,   0.00000000E+00,  -0.69084987E-09,
  1827.997,   1,  0.29761314E+09,   0.10019466E+09,  -0.13099466E+10,  -0.56381262E+09,  -0.65326367E+08,   0.54375718E+08,   0.14702054E+10,   0.00000000E+00,  -0.64462397E-09,
  1828.995,   1,  0.29768927E+09,   0.10033176E+09,  -0.13105942E+10,  -0.56384372E+09,  -0.65336656E+08,   0.54492934E+08,   0.14704296E+10,   0.00000000E+00,  -0.63613581E-09,
  1829.997,   1,  0.29777104E+09,   0.10041238E+09,  -0.13112767E+10,  -0.56387483E+09,  -0.65351024E+08,   0.54552755E+08,   0.14705662E+10,   0.00000000E+00,  -0.60763919E-09,
  1830.991,   1,  0.29784006E+09,   0.10041238E+09,  -0.13119885E+10,  -0.56390679E+09,  -0.65363269E+08,   0.54554483E+08,   0.14706806E+10,   0.00000000E+00,  -0.57406546E-09,
  1831.992,   1,  0.29791267E+09,   0.10045666E+09,  -0.13127194E+10,  -0.56393962E+09,  -0.65368214E+08,   0.54532617E+08,   0.14708231E+10,   0.00000000E+00,  -0.48346421E-09,
  1832.995,   1,  0.29802599E+09,   0.10072263E+09,  -0.13134507E+10,  -0.56397202E+09,  -0.65369963E+08,   0.54485966E+08,   0.14710239E+10,   0.00000000E+00,  -0.50066863E-09,
  1833.994,   1,  0.29816329E+09,   0.10072263E+09,  -0.13141515E+10,  -0.56400356E+09,  -0.65387565E+08,   0.54389335E+08,   0.14715466E+10,   0.00000000E+00,  -0.39957791E-09,
  1834.997,   1,  0.29827265E+09,   0.10072263E+09,  -0.13148564E+10,  -0.56403510E+09,  -0.65399491E+08,   0.54266635E+08,   0.14725853E+10,   0.00000000E+00,  -0.36100251E-09,
  1835.998,   1,  0.29835138E+09,   0.10072263E+09,  -0.13155511E+10,  -0.56406706E+09,  -0.65406728E+08,   0.54167851E+08,   0.14737130E+10,   0.00000000E+00,  -0.30670083E-09,
  1836.996,   1,  0.29842182E+09,   0.10074279E+09,  -0.13162145E+10,  -0.56409903E+09,  -0.65409435E+08,   0.54150165E+08,   0.14746336E+10,   0.00000000E+00,  -0.24446444E-09,
  1837.998,   1,  0.29857743E+09,   0.10094432E+09,  -0.13168935E+10,  -0.56413100E+09,  -0.65409436E+08,   0.54219966E+08,   0.14755365E+10,   0.00000000E+00,  -0.18996012E-09,
  1838.995,   1,  0.29880041E+09,   0.10096050E+09,  -0.13175915E+10,  -0.56416297E+09,  -0.65413305E+08,   0.54288263E+08,   0.14762661E+10,   0.00000000E+00,  -0.11401883E-09,
  1839.999,   1,  0.29898892E+09,   0.10096050E+09,  -0.13182743E+10,  -0.56419451E+09,  -0.65416482E+08,   0.54369350E+08,   0.14766429E+10,   0.00000000E+00,  -0.32358315E-10,
  1840.994,   1,  0.29922734E+09,   0.10124704E+09,  -0.13189398E+10,  -0.56422604E+09,  -0.65416485E+08,   0.54484737E+08,   0.14769654E+10,   0.00000000E+00,  -0.21044348E-10,
  1841.996,   1,  0.29948996E+09,   0.10124704E+09,  -0.13196239E+10,  -0.56425801E+09,  -0.65417667E+08,   0.54646631E+08,   0.14773036E+10,   0.00000000E+00,  -0.36855135E-10,
  1842.998,   1,  0.29967640E+09,   0.10124704E+09,  -0.13203014E+10,  -0.56428955E+09,  -0.65418337E+08,   0.54810897E+08,   0.14775715E+10,   0.00000000E+00,  -0.18912430E-10,
  1843.995,   1,  0.29981734E+09,   0.10124704E+09,  -0.13209431E+10,  -0.56432108E+09,  -0.65420776E+08,   0.54921842E+08,   0.14778077E+10,   0.00000000E+00,   0.23576325E-10,
  1844.996,   1,  0.29993459E+09,   0.10137193E+09,  -0.13215911E+10,  -0.56435262E+09,  -0.65422287E+08,   0.54996257E+08,   0.14780327E+10,   0.00000000E+00,  -0.94056644E-12,
  1845.995,   1,  0.30003825E+09,   0.10137596E+09,  -0.13222642E+10,  -0.56438415E+09,  -0.65427523E+08,   0.55052883E+08,   0.14782444E+10,   0.00000000E+00,   0.36470767E-11,
  1846.996,   1,  0.30012907E+09,   0.10138805E+09,  -0.13229407E+10,  -0.56441569E+09,  -0.65433286E+08,   0.55136057E+08,   0.14784352E+10,   0.00000000E+00,   0.41753253E-10,
  1847.998,   1,  0.30020824E+09,   0.10142439E+09,  -0.13236240E+10,  -0.56444722E+09,  -0.65442009E+08,   0.55220369E+08,   0.14786055E+10,   0.00000000E+00,   0.15357085E-09,
  1848.995,   1,  0.30028044E+09,   0.10142439E+09,  -0.13243177E+10,  -0.56447876E+09,  -0.65455423E+08,   0.55201194E+08,   0.14787617E+10,   0.00000000E+00,   0.16771481E-09,
  1849.996,   1,  0.30034688E+09,   0.10142439E+09,  -0.13250007E+10,  -0.56451030E+09,  -0.65468844E+08,   0.55080267E+08,   0.14791045E+10,   0.00000000E+00,   0.22574110E-09,
  1850.996,   1,  0.30040891E+09,   0.10142439E+09,  -0.13256860E+10,  -0.56454183E+09,  -0.65481839E+08,   0.54949695E+08,   0.14798240E+10,   0.00000000E+00,   0.21603817E-09,
  1851.999,   1,  0.30046922E+09,   0.10143648E+09,  -0.13263809E+10,  -0.56457380E+09,  -0.65491308E+08,   0.54882019E+08,   0.14807203E+10,   0.00000000E+00,   0.23902111E-09,
